index,Price [$/MWh]
14/02/17 22:00,81.75
14/02/17 22:05,81.75
14/02/17 22:10,81.75
14/02/17 22:15,81.75
14/02/17 22:20,81.75
14/02/17 22:25,81.75
14/02/17 22:30,83.23
14/02/17 22:35,83.23
14/02/17 22:40,83.23
14/02/17 22:45,83.23
14/02/17 22:50,83.23
14/02/17 22:55,83.23
14/02/17 23:00,83.86
14/02/17 23:05,83.86
14/02/17 23:10,83.86
14/02/17 23:15,83.86
14/02/17 23:20,83.86
14/02/17 23:25,83.86
14/02/17 23:30,77.96
14/02/17 23:35,77.96
14/02/17 23:40,77.96
14/02/17 23:45,77.96
14/02/17 23:50,77.96
14/02/17 23:55,77.96
15/02/17 0:00,65.07
15/02/17 0:05,65.07
15/02/17 0:10,65.07
15/02/17 0:15,65.07
15/02/17 0:20,65.07
15/02/17 0:25,65.07
15/02/17 0:30,55.92
15/02/17 0:35,55.92
15/02/17 0:40,55.92
15/02/17 0:45,55.92
15/02/17 0:50,55.92
15/02/17 0:55,55.92
15/02/17 1:00,52.58
15/02/17 1:05,52.58
15/02/17 1:10,52.58
15/02/17 1:15,52.58
15/02/17 1:20,52.58
15/02/17 1:25,52.58
15/02/17 1:30,57.17
15/02/17 1:35,57.17
15/02/17 1:40,57.17
15/02/17 1:45,57.17
15/02/17 1:50,57.17
15/02/17 1:55,57.17
15/02/17 2:00,47.08
15/02/17 2:05,47.08
15/02/17 2:10,47.08
15/02/17 2:15,47.08
15/02/17 2:20,47.08
15/02/17 2:25,47.08
15/02/17 2:30,44.58
15/02/17 2:35,44.58
15/02/17 2:40,44.58
15/02/17 2:45,44.58
15/02/17 2:50,44.58
15/02/17 2:55,44.58
15/02/17 3:00,44.73
15/02/17 3:05,44.73
15/02/17 3:10,44.73
15/02/17 3:15,44.73
15/02/17 3:20,44.73
15/02/17 3:25,44.73
15/02/17 3:30,44.64
15/02/17 3:35,44.64
15/02/17 3:40,44.64
15/02/17 3:45,44.64
15/02/17 3:50,44.64
15/02/17 3:55,44.64
15/02/17 4:00,41.92
15/02/17 4:05,41.92
15/02/17 4:10,41.92
15/02/17 4:15,41.92
15/02/17 4:20,41.92
15/02/17 4:25,41.92
15/02/17 4:30,49.13
15/02/17 4:35,49.13
15/02/17 4:40,49.13
15/02/17 4:45,49.13
15/02/17 4:50,49.13
15/02/17 4:55,49.13
15/02/17 5:00,60.62
15/02/17 5:05,60.62
15/02/17 5:10,60.62
15/02/17 5:15,60.62
15/02/17 5:20,60.62
15/02/17 5:25,60.62
15/02/17 5:30,57.69
15/02/17 5:35,57.69
15/02/17 5:40,57.69
15/02/17 5:45,57.69
15/02/17 5:50,57.69
15/02/17 5:55,57.69
15/02/17 6:00,68.98
15/02/17 6:05,68.98
15/02/17 6:10,68.98
15/02/17 6:15,68.98
15/02/17 6:20,68.98
15/02/17 6:25,68.98
15/02/17 6:30,86
15/02/17 6:35,86
15/02/17 6:40,86
15/02/17 6:45,86
15/02/17 6:50,86
15/02/17 6:55,86
15/02/17 7:00,80.84
15/02/17 7:05,80.84
15/02/17 7:10,80.84
15/02/17 7:15,80.84
15/02/17 7:20,80.84
15/02/17 7:25,80.84
15/02/17 7:30,78.56
15/02/17 7:35,78.56
15/02/17 7:40,78.56
15/02/17 7:45,78.56
15/02/17 7:50,78.56
15/02/17 7:55,78.56
15/02/17 8:00,79.71
15/02/17 8:05,79.71
15/02/17 8:10,79.71
15/02/17 8:15,79.71
15/02/17 8:20,79.71
15/02/17 8:25,79.71
15/02/17 8:30,81.43
15/02/17 8:35,81.43
15/02/17 8:40,81.43
15/02/17 8:45,81.43
15/02/17 8:50,81.43
15/02/17 8:55,81.43
15/02/17 9:00,79.99
15/02/17 9:05,79.99
15/02/17 9:10,79.99
15/02/17 9:15,79.99
15/02/17 9:20,79.99
15/02/17 9:25,79.99
15/02/17 9:30,60.79
15/02/17 9:35,60.79
15/02/17 9:40,60.79
15/02/17 9:45,60.79
15/02/17 9:50,60.79
15/02/17 9:55,60.79
15/02/17 10:00,43.05
15/02/17 10:05,43.05
15/02/17 10:10,43.05
15/02/17 10:15,43.05
15/02/17 10:20,43.05
15/02/17 10:25,43.05
15/02/17 10:30,27.12
15/02/17 10:35,27.12
15/02/17 10:40,27.12
15/02/17 10:45,27.12
15/02/17 10:50,27.12
15/02/17 10:55,27.12
15/02/17 11:00,17.36
15/02/17 11:05,17.36
15/02/17 11:10,17.36
15/02/17 11:15,17.36
15/02/17 11:20,17.36
15/02/17 11:25,17.36
15/02/17 11:30,31.98
15/02/17 11:35,31.98
15/02/17 11:40,31.98
15/02/17 11:45,31.98
15/02/17 11:50,31.98
15/02/17 11:55,31.98
15/02/17 12:00,38.23
15/02/17 12:05,38.23
15/02/17 12:10,38.23
15/02/17 12:15,38.23
15/02/17 12:20,38.23
15/02/17 12:25,38.23
15/02/17 12:30,29.99
15/02/17 12:35,29.99
15/02/17 12:40,29.99
15/02/17 12:45,29.99
15/02/17 12:50,29.99
15/02/17 12:55,29.99
15/02/17 13:00,49.58
15/02/17 13:05,49.58
15/02/17 13:10,49.58
15/02/17 13:15,49.58
15/02/17 13:20,49.58
15/02/17 13:25,49.58
15/02/17 13:30,74.6
15/02/17 13:35,74.6
15/02/17 13:40,74.6
15/02/17 13:45,74.6
15/02/17 13:50,74.6
15/02/17 13:55,74.6
15/02/17 14:00,88.35
15/02/17 14:05,88.35
15/02/17 14:10,88.35
15/02/17 14:15,88.35
15/02/17 14:20,88.35
15/02/17 14:25,88.35
15/02/17 14:30,90.96
15/02/17 14:35,90.96
15/02/17 14:40,90.96
15/02/17 14:45,90.96
15/02/17 14:50,90.96
15/02/17 14:55,90.96
15/02/17 15:00,93.11
15/02/17 15:05,93.11
15/02/17 15:10,93.11
15/02/17 15:15,93.11
15/02/17 15:20,93.11
15/02/17 15:25,93.11
15/02/17 15:30,117.09
15/02/17 15:35,117.09
15/02/17 15:40,117.09
15/02/17 15:45,117.09
15/02/17 15:50,117.09
15/02/17 15:55,117.09
15/02/17 16:00,116.03
15/02/17 16:05,116.03
15/02/17 16:10,116.03
15/02/17 16:15,116.03
15/02/17 16:20,116.03
15/02/17 16:25,116.03
15/02/17 16:30,118.28
15/02/17 16:35,118.28
15/02/17 16:40,118.28
15/02/17 16:45,118.28
15/02/17 16:50,118.28
15/02/17 16:55,118.28
15/02/17 17:00,111.66
15/02/17 17:05,111.66
15/02/17 17:10,111.66
15/02/17 17:15,111.66
15/02/17 17:20,111.66
15/02/17 17:25,111.66
15/02/17 17:30,111.52
15/02/17 17:35,111.52
15/02/17 17:40,111.52
15/02/17 17:45,111.52
15/02/17 17:50,111.52
15/02/17 17:55,111.52
15/02/17 18:00,107.65
15/02/17 18:05,107.65
15/02/17 18:10,107.65
15/02/17 18:15,107.65
15/02/17 18:20,107.65
15/02/17 18:25,107.65
15/02/17 18:30,114.75
15/02/17 18:35,114.75
15/02/17 18:40,114.75
15/02/17 18:45,114.75
15/02/17 18:50,114.75
15/02/17 18:55,114.75
15/02/17 19:00,112.37
15/02/17 19:05,112.37
15/02/17 19:10,112.37
15/02/17 19:15,112.37
15/02/17 19:20,112.37
15/02/17 19:25,112.37
15/02/17 19:30,110.98
15/02/17 19:35,110.98
15/02/17 19:40,110.98
15/02/17 19:45,110.98
15/02/17 19:50,110.98
15/02/17 19:55,110.98
15/02/17 20:00,112.88
15/02/17 20:05,112.88
15/02/17 20:10,112.88
15/02/17 20:15,112.88
15/02/17 20:20,112.88
15/02/17 20:25,112.88
15/02/17 20:30,112.3
15/02/17 20:35,112.3
15/02/17 20:40,112.3
15/02/17 20:45,112.3
15/02/17 20:50,112.3
15/02/17 20:55,112.3
15/02/17 21:00,115.02
15/02/17 21:05,115.02
15/02/17 21:10,115.02
15/02/17 21:15,115.02
15/02/17 21:20,115.02
15/02/17 21:25,115.02
15/02/17 21:30,94.53
15/02/17 21:35,94.53
15/02/17 21:40,94.53
15/02/17 21:45,94.53
15/02/17 21:50,94.53
15/02/17 21:55,94.53
15/02/17 22:00,111.34
15/02/17 22:05,111.34
15/02/17 22:10,111.34
15/02/17 22:15,111.34
15/02/17 22:20,111.34
15/02/17 22:25,111.34
15/02/17 22:30,92.48
15/02/17 22:35,92.48
15/02/17 22:40,92.48
15/02/17 22:45,92.48
15/02/17 22:50,92.48
15/02/17 22:55,92.48
15/02/17 23:00,94.26
15/02/17 23:05,94.26
15/02/17 23:10,94.26
15/02/17 23:15,94.26
15/02/17 23:20,94.26
15/02/17 23:25,94.26
15/02/17 23:30,95.35
15/02/17 23:35,95.35
15/02/17 23:40,95.35
15/02/17 23:45,95.35
15/02/17 23:50,95.35
15/02/17 23:55,95.35
