index,C_electricity_price [$/MWh],C_demand [MW]
13/02/2017 07:10,103.15,0.000107238
13/02/2017 07:15,103.15,6.09E-05
13/02/2017 07:20,103.15,0.000133384
13/02/2017 07:25,103.15,0.000199481
13/02/2017 07:30,100.66,0
13/02/2017 07:35,100.66,0
13/02/2017 07:40,100.66,0
13/02/2017 07:45,100.66,0.00028736
13/02/2017 07:50,100.66,0
13/02/2017 07:55,100.66,0.00085181
13/02/2017 08:00,105.1,0.001279092
13/02/2017 08:05,105.1,0
13/02/2017 08:10,105.1,3.60E-05
13/02/2017 08:15,105.1,0.000153313
13/02/2017 08:20,105.1,0
13/02/2017 08:25,105.1,0
13/02/2017 08:30,98.52,9.93E-05
13/02/2017 08:35,98.52,0.000168569
13/02/2017 08:40,98.52,0.000186645
13/02/2017 08:45,98.52,0.000262681
13/02/2017 08:50,98.52,0.000683233
13/02/2017 08:55,98.52,0.000479087
13/02/2017 09:00,96.71,0.00013657
13/02/2017 09:05,96.71,0
13/02/2017 09:10,96.71,0.000197846
13/02/2017 09:15,96.71,0
13/02/2017 09:20,96.71,0.000156484
13/02/2017 09:25,96.71,0
13/02/2017 09:30,104.58,7.03E-05
13/02/2017 09:35,104.58,0
13/02/2017 09:40,104.58,0
13/02/2017 09:45,104.58,4.47E-05
13/02/2017 09:50,104.58,0
13/02/2017 09:55,104.58,0
13/02/2017 10:00,108.96,0
13/02/2017 10:05,108.96,0.000402651
13/02/2017 10:10,108.96,0
13/02/2017 10:15,108.96,0.000308266
13/02/2017 10:20,108.96,0
13/02/2017 10:25,108.96,0
13/02/2017 10:30,117.97,0.000116025
13/02/2017 10:35,117.97,0.000307546
13/02/2017 10:40,117.97,0
13/02/2017 10:45,117.97,0
13/02/2017 10:50,117.97,0
13/02/2017 10:55,117.97,0.000104961
13/02/2017 11:00,122.04,0.000720735
13/02/2017 11:05,122.04,0
13/02/2017 11:10,122.04,0.000223741
13/02/2017 11:15,122.04,0.000111711
13/02/2017 11:20,122.04,0.000158745
13/02/2017 11:25,122.04,0
13/02/2017 11:30,120.58,0
13/02/2017 11:35,120.58,0
13/02/2017 11:40,120.58,0
13/02/2017 11:45,120.58,0.001386313
13/02/2017 11:50,120.58,0.000487986
13/02/2017 11:55,120.58,0
13/02/2017 12:00,109.61,0.000676873
13/02/2017 12:05,109.61,0.000373688
13/02/2017 12:10,109.61,0.000107835
13/02/2017 12:15,109.61,0.000661098
13/02/2017 12:20,109.61,0
13/02/2017 12:25,109.61,0
13/02/2017 12:30,99.75,0.001603302
13/02/2017 12:35,99.75,0
13/02/2017 12:40,99.75,0
13/02/2017 12:45,99.75,0.00039034
13/02/2017 12:50,99.75,0.000282699
13/02/2017 12:55,99.75,0.000586402
13/02/2017 13:00,82.55,0.000113666
13/02/2017 13:05,82.55,0
13/02/2017 13:10,82.55,0
13/02/2017 13:15,82.55,9.52E-05
13/02/2017 13:20,82.55,0
13/02/2017 13:25,82.55,0
13/02/2017 13:30,83.59,0.000775049
13/02/2017 13:35,83.59,0
13/02/2017 13:40,83.59,0
13/02/2017 13:45,83.59,0.000135125
13/02/2017 13:50,83.59,0
13/02/2017 13:55,83.59,0
13/02/2017 14:00,88.01,0.000876153
13/02/2017 14:05,88.01,0.000205517
13/02/2017 14:10,88.01,0.000740635
13/02/2017 14:15,88.01,0.000143905
13/02/2017 14:20,88.01,0
13/02/2017 14:25,88.01,0.000732833
13/02/2017 14:30,100,0.001672344
13/02/2017 14:35,100,0.001296726
13/02/2017 14:40,100,0
13/02/2017 14:45,100,0.000178145
13/02/2017 14:50,100,0.000259356
13/02/2017 14:55,100,0
13/02/2017 15:00,79.34,0
13/02/2017 15:05,79.34,0.000440396
13/02/2017 15:10,79.34,0.000923477
13/02/2017 15:15,79.34,0.000687773
13/02/2017 15:20,79.34,8.92E-05
13/02/2017 15:25,79.34,0.000397725
13/02/2017 15:30,85.15,0.00011594
13/02/2017 15:35,85.15,0.000456518
13/02/2017 15:40,85.15,0
13/02/2017 15:45,85.15,0.00020697
13/02/2017 15:50,85.15,0
13/02/2017 15:55,85.15,0
13/02/2017 16:00,79.78,0.001300956
13/02/2017 16:05,79.78,0.001492574
13/02/2017 16:10,79.78,0.000442692
13/02/2017 16:15,79.78,0.001698195
13/02/2017 16:20,79.78,0.001861528
13/02/2017 16:25,79.78,0.001478767
13/02/2017 16:30,80,0
13/02/2017 16:35,80,0
13/02/2017 16:40,80,0
13/02/2017 16:45,80,0.000495947
13/02/2017 16:50,80,0
13/02/2017 16:55,80,0.000140707
13/02/2017 17:00,79.77,0
13/02/2017 17:05,79.77,0
13/02/2017 17:10,79.77,0.000976254
13/02/2017 17:15,79.77,9.94E-06
13/02/2017 17:20,79.77,0.000253365
13/02/2017 17:25,79.77,0.001566016
13/02/2017 17:30,89.08,0
13/02/2017 17:35,89.08,0
13/02/2017 17:40,89.08,0.001564006
13/02/2017 17:45,89.08,0.000477714
13/02/2017 17:50,89.08,0
13/02/2017 17:55,89.08,0.001382791
13/02/2017 18:00,91.7,0.000512027
13/02/2017 18:05,91.7,0.000258063
13/02/2017 18:10,91.7,4.50E-05
13/02/2017 18:15,91.7,0.002288445
13/02/2017 18:20,91.7,0.002683101
13/02/2017 18:25,91.7,0.00249858
13/02/2017 18:30,94.96,0.002423323
13/02/2017 18:35,94.96,0.001791944
13/02/2017 18:40,94.96,0
13/02/2017 18:45,94.96,0
13/02/2017 18:50,94.96,0.000887566
13/02/2017 18:55,94.96,0.000425227
13/02/2017 19:00,86.53,0.000155986
13/02/2017 19:05,86.53,0.003796893
13/02/2017 19:10,86.53,0.000435555
13/02/2017 19:15,86.53,7.27E-05
13/02/2017 19:20,86.53,0
13/02/2017 19:25,86.53,0.000789391
13/02/2017 19:30,80.68,0.001280183
13/02/2017 19:35,80.68,4.71E-06
13/02/2017 19:40,80.68,0
13/02/2017 19:45,80.68,9.33E-05
13/02/2017 19:50,80.68,0.00017577
13/02/2017 19:55,80.68,0
13/02/2017 20:00,83.5,0.000888642
13/02/2017 20:05,83.5,2.62E-05
13/02/2017 20:10,83.5,0.000544708
13/02/2017 20:15,83.5,0
13/02/2017 20:20,83.5,0
13/02/2017 20:25,83.5,7.23E-05
13/02/2017 20:30,80.99,0.000114656
13/02/2017 20:35,80.99,7.71E-05
13/02/2017 20:40,80.99,0
13/02/2017 20:45,80.99,0.000994135
13/02/2017 20:50,80.99,0.000609808
13/02/2017 20:55,80.99,0.001916413
13/02/2017 21:00,63.3,0
13/02/2017 21:05,63.3,0
13/02/2017 21:10,63.3,8.92E-05
13/02/2017 21:15,63.3,0.000509398
13/02/2017 21:20,63.3,0
13/02/2017 21:25,63.3,0
13/02/2017 21:30,62.08,0.000111331
13/02/2017 21:35,62.08,0
13/02/2017 21:40,62.08,0
13/02/2017 21:45,62.08,0
13/02/2017 21:50,62.08,0.000781105
13/02/2017 21:55,62.08,0
13/02/2017 22:00,79.77,0.000146133
13/02/2017 22:05,79.77,0
13/02/2017 22:10,79.77,0
13/02/2017 22:15,79.77,0.000479592
13/02/2017 22:20,79.77,0
13/02/2017 22:25,79.77,1.03E-05
13/02/2017 22:30,77.7,0
13/02/2017 22:35,77.7,0
13/02/2017 22:40,77.7,0.00051211
13/02/2017 22:45,77.7,0
13/02/2017 22:50,77.7,0
13/02/2017 22:55,77.7,0
13/02/2017 23:00,84.58,0
13/02/2017 23:05,84.58,0
13/02/2017 23:10,84.58,9.33E-05
13/02/2017 23:15,84.58,0
13/02/2017 23:20,84.58,9.14E-07
13/02/2017 23:25,84.58,0
13/02/2017 23:30,87.5,0.000124599
13/02/2017 23:35,87.5,0.000793649
13/02/2017 23:40,87.5,0.001962407
13/02/2017 23:45,87.5,0
13/02/2017 23:50,87.5,0
13/02/2017 23:55,87.5,0
14/02/2017 00:00,77.43,0.000869799
14/02/2017 00:05,77.43,0
14/02/2017 00:10,77.43,8.50E-05
14/02/2017 00:15,77.43,0
14/02/2017 00:20,77.43,0.000650124
14/02/2017 00:25,77.43,0
14/02/2017 00:30,72.37,0
14/02/2017 00:35,72.37,0.001487567
14/02/2017 00:40,72.37,0.001644601
14/02/2017 00:45,72.37,0.000286117
14/02/2017 00:50,72.37,0
14/02/2017 00:55,72.37,0.001945195
14/02/2017 01:00,53.36,4.42E-06
14/02/2017 01:05,53.36,0.000476581
14/02/2017 01:10,53.36,0.000236823
14/02/2017 01:15,53.36,0
14/02/2017 01:20,53.36,0.001407928
14/02/2017 01:25,53.36,7.27E-05
14/02/2017 01:30,53.65,0
14/02/2017 01:35,53.65,0
14/02/2017 01:40,53.65,0
14/02/2017 01:45,53.65,0
14/02/2017 01:50,53.65,0
14/02/2017 01:55,53.65,3.51E-05
14/02/2017 02:00,57.42,0.001029932
14/02/2017 02:05,57.42,0.000284123
14/02/2017 02:10,57.42,0
14/02/2017 02:15,57.42,0.000366529
14/02/2017 02:20,57.42,0
14/02/2017 02:25,57.42,0.00016352
14/02/2017 02:30,50.38,0.000193712
14/02/2017 02:35,50.38,0.000192948
14/02/2017 02:40,50.38,0
14/02/2017 02:45,50.38,0.000176567
14/02/2017 02:50,50.38,0.00019907
14/02/2017 02:55,50.38,0
14/02/2017 03:00,57.38,0.000451408
14/02/2017 03:05,57.38,0
14/02/2017 03:10,57.38,0
14/02/2017 03:15,57.38,0.000149324
14/02/2017 03:20,57.38,0
14/02/2017 03:25,57.38,0
14/02/2017 03:30,51.15,0
14/02/2017 03:35,51.15,8.71E-05
14/02/2017 03:40,51.15,0
14/02/2017 03:45,51.15,0.001743939
14/02/2017 03:50,51.15,0.000601139
14/02/2017 03:55,51.15,0.000111826
14/02/2017 04:00,62.73,6.44E-05
14/02/2017 04:05,62.73,0.000267876
14/02/2017 04:10,62.73,0.000175541
14/02/2017 04:15,62.73,0.000132276
14/02/2017 04:20,62.73,0.000121886
14/02/2017 04:25,62.73,0
14/02/2017 04:30,84.74,0.000312071
14/02/2017 04:35,84.74,0
14/02/2017 04:40,84.74,0
14/02/2017 04:45,84.74,0
14/02/2017 04:50,84.74,0
14/02/2017 04:55,84.74,3.83E-05
14/02/2017 05:00,115.39,0
14/02/2017 05:05,115.39,0.000102516
14/02/2017 05:10,115.39,0.00142581
14/02/2017 05:15,115.39,0.000249825
14/02/2017 05:20,115.39,0.000714141
14/02/2017 05:25,115.39,0.00011892
14/02/2017 05:30,126.06,0
14/02/2017 05:35,126.06,0.000466622
14/02/2017 05:40,126.06,0.000318937
14/02/2017 05:45,126.06,0.000403407
14/02/2017 05:50,126.06,0
14/02/2017 05:55,126.06,0.000385865
14/02/2017 06:00,120.84,0
14/02/2017 06:05,120.84,8.33E-05
14/02/2017 06:10,120.84,9.35E-05
14/02/2017 06:15,120.84,0
14/02/2017 06:20,120.84,0.000344864
14/02/2017 06:25,120.84,0.000676204
14/02/2017 06:30,125.22,0
14/02/2017 06:35,125.22,0
14/02/2017 06:40,125.22,0.000963222
14/02/2017 06:45,125.22,0.000855684
14/02/2017 06:50,125.22,0.000507889
14/02/2017 06:55,125.22,1.24E-05
14/02/2017 07:00,114.81,0.001733846
14/02/2017 07:05,114.81,0
14/02/2017 07:10,114.81,0.000608289
14/02/2017 07:15,114.81,0.000433732
14/02/2017 07:20,114.81,0.000276456
14/02/2017 07:25,114.81,0.000630331
14/02/2017 07:30,105.41,0
14/02/2017 07:35,105.41,0
14/02/2017 07:40,105.41,0
14/02/2017 07:45,105.41,0
14/02/2017 07:50,105.41,0
14/02/2017 07:55,105.41,0
14/02/2017 08:00,120.43,0.000103343
14/02/2017 08:05,120.43,0.000857596
14/02/2017 08:10,120.43,0
14/02/2017 08:15,120.43,0.000422656
14/02/2017 08:20,120.43,0.000275501
14/02/2017 08:25,120.43,0
14/02/2017 08:30,124.92,0.000124885
14/02/2017 08:35,124.92,0.000444189
14/02/2017 08:40,124.92,0
14/02/2017 08:45,124.92,0
14/02/2017 08:50,124.92,0.000186276
14/02/2017 08:55,124.92,0
14/02/2017 09:00,111.83,0
14/02/2017 09:05,111.83,0.00026989
14/02/2017 09:10,111.83,0.000481344
14/02/2017 09:15,111.83,0
14/02/2017 09:20,111.83,5.21E-05
14/02/2017 09:25,111.83,0
14/02/2017 09:30,126.01,2.93E-05
14/02/2017 09:35,126.01,3.46E-06
14/02/2017 09:40,126.01,0
14/02/2017 09:45,126.01,0
14/02/2017 09:50,126.01,0
14/02/2017 09:55,126.01,0
14/02/2017 10:00,124.99,0
14/02/2017 10:05,124.99,0
14/02/2017 10:10,124.99,0.000122415
14/02/2017 10:15,124.99,0.000525939
14/02/2017 10:20,124.99,9.92E-05
14/02/2017 10:25,124.99,0.000188672
14/02/2017 10:30,124.99,0.000112364
14/02/2017 10:35,124.99,0
14/02/2017 10:40,124.99,0.002127324
14/02/2017 10:45,124.99,0
14/02/2017 10:50,124.99,0
14/02/2017 10:55,124.99,0.000610985
14/02/2017 11:00,123.8,0.000884958
14/02/2017 11:05,123.8,0
14/02/2017 11:10,123.8,0.001482479
14/02/2017 11:15,123.8,0
14/02/2017 11:20,123.8,0
14/02/2017 11:25,123.8,0
14/02/2017 11:30,122.63,0
14/02/2017 11:35,122.63,0.001471271
14/02/2017 11:40,122.63,0
14/02/2017 11:45,122.63,0
14/02/2017 11:50,122.63,0
14/02/2017 11:55,122.63,0.001433071
14/02/2017 12:00,124.8,0.000548534
14/02/2017 12:05,124.8,0.000746869
14/02/2017 12:10,124.8,0.001081954
14/02/2017 12:15,124.8,0
14/02/2017 12:20,124.8,3.24E-06
14/02/2017 12:25,124.8,0.000770496
14/02/2017 12:30,124.31,0.000836475
14/02/2017 12:35,124.31,0
14/02/2017 12:40,124.31,0.000607028
14/02/2017 12:45,124.31,0.000212579
14/02/2017 12:50,124.31,0
14/02/2017 12:55,124.31,0
14/02/2017 13:00,121.22,0
14/02/2017 13:05,121.22,0.000289567
14/02/2017 13:10,121.22,0.000475033
14/02/2017 13:15,121.22,0
14/02/2017 13:20,121.22,0
14/02/2017 13:25,121.22,0
14/02/2017 13:30,123.56,0.002019352
14/02/2017 13:35,123.56,0
14/02/2017 13:40,123.56,0
14/02/2017 13:45,123.56,0
14/02/2017 13:50,123.56,0
14/02/2017 13:55,123.56,0
14/02/2017 14:00,120.1,0.000867697
14/02/2017 14:05,120.1,0
14/02/2017 14:10,120.1,0
14/02/2017 14:15,120.1,0.001051734
14/02/2017 14:20,120.1,0.00078507
14/02/2017 14:25,120.1,0.001231892
14/02/2017 14:30,121.12,0.000708156
14/02/2017 14:35,121.12,0
14/02/2017 14:40,121.12,0
14/02/2017 14:45,121.12,0.000141846
14/02/2017 14:50,121.12,2.57E-05
14/02/2017 14:55,121.12,0.000584493
14/02/2017 15:00,118.67,0
14/02/2017 15:05,118.67,0
14/02/2017 15:10,118.67,0.001226251
14/02/2017 15:15,118.67,0.000214435
14/02/2017 15:20,118.67,0
14/02/2017 15:25,118.67,0
14/02/2017 15:30,119.33,0.001508151
14/02/2017 15:35,119.33,8.59E-05
14/02/2017 15:40,119.33,0
14/02/2017 15:45,119.33,0
14/02/2017 15:50,119.33,0
14/02/2017 15:55,119.33,0
14/02/2017 16:00,121.01,0.001107344
14/02/2017 16:05,121.01,0.000855431
14/02/2017 16:10,121.01,0
14/02/2017 16:15,121.01,0.001250211
14/02/2017 16:20,121.01,0
14/02/2017 16:25,121.01,0.003096794
14/02/2017 16:30,114.66,0.000878847
14/02/2017 16:35,114.66,0
14/02/2017 16:40,114.66,0
14/02/2017 16:45,114.66,0.000138303
14/02/2017 16:50,114.66,0.002100518
14/02/2017 16:55,114.66,0.00053941
14/02/2017 17:00,111.71,0.001366093
14/02/2017 17:05,111.71,0
14/02/2017 17:10,111.71,0
14/02/2017 17:15,111.71,0
14/02/2017 17:20,111.71,0.001053944
14/02/2017 17:25,111.71,0.001152399
14/02/2017 17:30,112.41,0.001179045
14/02/2017 17:35,112.41,0.000274595
14/02/2017 17:40,112.41,0.001161552
14/02/2017 17:45,112.41,0.001500948
14/02/2017 17:50,112.41,0
14/02/2017 17:55,112.41,0.000757839
14/02/2017 18:00,108.22,0.001151167
14/02/2017 18:05,108.22,0.000258297
14/02/2017 18:10,108.22,0
14/02/2017 18:15,108.22,0
14/02/2017 18:20,108.22,0
14/02/2017 18:25,108.22,0.000462627
14/02/2017 18:30,132.4,0.001129123
14/02/2017 18:35,132.4,0
14/02/2017 18:40,132.4,0.000931109
14/02/2017 18:45,132.4,0.001570034
14/02/2017 18:50,132.4,0
14/02/2017 18:55,132.4,0
14/02/2017 19:00,118.08,0.000872238
14/02/2017 19:05,118.08,0
14/02/2017 19:10,118.08,0.001971961
14/02/2017 19:15,118.08,0.000325032
14/02/2017 19:20,118.08,0.000395467
14/02/2017 19:25,118.08,0.001289002
14/02/2017 19:30,109.38,0.000157093
14/02/2017 19:35,109.38,0.000625233
14/02/2017 19:40,109.38,0.001600837
14/02/2017 19:45,109.38,0.000871356
14/02/2017 19:50,109.38,0
14/02/2017 19:55,109.38,0.00034939
14/02/2017 20:00,109.2,0.00125611
14/02/2017 20:05,109.2,0.000518736
14/02/2017 20:10,109.2,0
14/02/2017 20:15,109.2,0.001723132
14/02/2017 20:20,109.2,0.001392831
14/02/2017 20:25,109.2,0
14/02/2017 20:30,99.71,0.000631718
14/02/2017 20:35,99.71,0
14/02/2017 20:40,99.71,0.000216755
14/02/2017 20:45,99.71,0
14/02/2017 20:50,99.71,0.000230115
14/02/2017 20:55,99.71,0.000371536
14/02/2017 21:00,87.06,0.001430982
14/02/2017 21:05,87.06,0.000417709
14/02/2017 21:10,87.06,0
14/02/2017 21:15,87.06,3.60E-05
14/02/2017 21:20,87.06,0
14/02/2017 21:25,87.06,0
14/02/2017 21:30,75.26,0
14/02/2017 21:35,75.26,0
14/02/2017 21:40,75.26,0.000332795
14/02/2017 21:45,75.26,0
14/02/2017 21:50,75.26,0.001248522
14/02/2017 21:55,75.26,0.000146156
14/02/2017 22:00,81.75,0.000312295
14/02/2017 22:05,81.75,0
14/02/2017 22:10,81.75,0.000180523
14/02/2017 22:15,81.75,9.39E-05
14/02/2017 22:20,81.75,0
14/02/2017 22:25,81.75,0
14/02/2017 22:30,83.23,0.000343979
14/02/2017 22:35,83.23,0
14/02/2017 22:40,83.23,0
14/02/2017 22:45,83.23,0
14/02/2017 22:50,83.23,0
14/02/2017 22:55,83.23,0.001252876
14/02/2017 23:00,83.86,0.001601912
14/02/2017 23:05,83.86,5.47E-05
14/02/2017 23:10,83.86,0
14/02/2017 23:15,83.86,0
14/02/2017 23:20,83.86,0
14/02/2017 23:25,83.86,0
14/02/2017 23:30,77.96,0
14/02/2017 23:35,77.96,0
14/02/2017 23:40,77.96,0
14/02/2017 23:45,77.96,0.000994454
14/02/2017 23:50,77.96,0
14/02/2017 23:55,77.96,0
15/02/2017 00:00,65.07,0.004575823
15/02/2017 00:05,65.07,0.00166337
15/02/2017 00:10,65.07,0.000672508
15/02/2017 00:15,65.07,0
15/02/2017 00:20,65.07,0
15/02/2017 00:25,65.07,0
15/02/2017 00:30,55.92,0
15/02/2017 00:35,55.92,0.000500406
15/02/2017 00:40,55.92,0.000516696
15/02/2017 00:45,55.92,0.000228808
15/02/2017 00:50,55.92,0
15/02/2017 00:55,55.92,0.000197107
15/02/2017 01:00,52.58,0.000377454
15/02/2017 01:05,52.58,0
15/02/2017 01:10,52.58,0.000148925
15/02/2017 01:15,52.58,2.84E-05
15/02/2017 01:20,52.58,0.000473873
15/02/2017 01:25,52.58,0.000215631
15/02/2017 01:30,57.17,0
15/02/2017 01:35,57.17,0
15/02/2017 01:40,57.17,0
15/02/2017 01:45,57.17,0.000359996
15/02/2017 01:50,57.17,0
15/02/2017 01:55,57.17,0.00054043
15/02/2017 02:00,47.08,0.000113594
15/02/2017 02:05,47.08,0.000585388
15/02/2017 02:10,47.08,0.000480956
15/02/2017 02:15,47.08,0.000439876
15/02/2017 02:20,47.08,0.000295849
15/02/2017 02:25,47.08,0.000344339
15/02/2017 02:30,44.58,0.000259658
15/02/2017 02:35,44.58,0
15/02/2017 02:40,44.58,0.000321013
15/02/2017 02:45,44.58,0.00038087
15/02/2017 02:50,44.58,0
15/02/2017 02:55,44.58,0
15/02/2017 03:00,44.73,0
15/02/2017 03:05,44.73,0
15/02/2017 03:10,44.73,0
15/02/2017 03:15,44.73,0.00010508
15/02/2017 03:20,44.73,0.000831258
15/02/2017 03:25,44.73,0.000302206
15/02/2017 03:30,44.64,0
15/02/2017 03:35,44.64,0.000624354
15/02/2017 03:40,44.64,0
15/02/2017 03:45,44.64,0.001918189
15/02/2017 03:50,44.64,0
15/02/2017 03:55,44.64,0.002043093
15/02/2017 04:00,41.92,0.000131294
15/02/2017 04:05,41.92,0.000534836
15/02/2017 04:10,41.92,0.000208944
15/02/2017 04:15,41.92,0.001013185
15/02/2017 04:20,41.92,0.000253578
15/02/2017 04:25,41.92,0.000240057
15/02/2017 04:30,49.13,0.00029086
15/02/2017 04:35,49.13,0
15/02/2017 04:40,49.13,0
15/02/2017 04:45,49.13,0
15/02/2017 04:50,49.13,0
15/02/2017 04:55,49.13,0
15/02/2017 05:00,60.62,0
15/02/2017 05:05,60.62,0
15/02/2017 05:10,60.62,0.000615274
15/02/2017 05:15,60.62,0
15/02/2017 05:20,60.62,0.000495738
15/02/2017 05:25,60.62,0
15/02/2017 05:30,57.69,0
15/02/2017 05:35,57.69,0
15/02/2017 05:40,57.69,0
15/02/2017 05:45,57.69,0.000619587
15/02/2017 05:50,57.69,0.000484774
15/02/2017 05:55,57.69,0.00024421
15/02/2017 06:00,68.98,0
15/02/2017 06:05,68.98,0.000148527
15/02/2017 06:10,68.98,0
15/02/2017 06:15,68.98,0
15/02/2017 06:20,68.98,0.000259136
15/02/2017 06:25,68.98,0.000124016
15/02/2017 06:30,86,0
15/02/2017 06:35,86,0
15/02/2017 06:40,86,0
15/02/2017 06:45,86,0.00163422
15/02/2017 06:50,86,0.000808004
15/02/2017 06:55,86,0.000178807
15/02/2017 07:00,80.84,8.21E-05
15/02/2017 07:05,80.84,0.000885905
15/02/2017 07:10,80.84,0.000432713
15/02/2017 07:15,80.84,0.000217682
15/02/2017 07:20,80.84,0
15/02/2017 07:25,80.84,0
15/02/2017 07:30,78.56,0
15/02/2017 07:35,78.56,0
15/02/2017 07:40,78.56,0.002119483
15/02/2017 07:45,78.56,0.001148346
15/02/2017 07:50,78.56,9.26E-05
15/02/2017 07:55,78.56,0.000508811
15/02/2017 08:00,79.71,0
15/02/2017 08:05,79.71,6.05E-05
15/02/2017 08:10,79.71,2.62E-05
15/02/2017 08:15,79.71,0
15/02/2017 08:20,79.71,0
15/02/2017 08:25,79.71,0.000128285
15/02/2017 08:30,81.43,0.000392648
15/02/2017 08:35,81.43,0.000516031
15/02/2017 08:40,81.43,0
15/02/2017 08:45,81.43,3.98E-05
15/02/2017 08:50,81.43,0
15/02/2017 08:55,81.43,0.000140912
15/02/2017 09:00,79.99,0.000134244
15/02/2017 09:05,79.99,0
15/02/2017 09:10,79.99,0
15/02/2017 09:15,79.99,0
15/02/2017 09:20,79.99,0
15/02/2017 09:25,79.99,0
15/02/2017 09:30,60.79,0
15/02/2017 09:35,60.79,5.20E-05
15/02/2017 09:40,60.79,2.70E-06
15/02/2017 09:45,60.79,4.60E-06
15/02/2017 09:50,60.79,0
15/02/2017 09:55,60.79,0
15/02/2017 10:00,43.05,0
15/02/2017 10:05,43.05,0
15/02/2017 10:10,43.05,0.000360095
15/02/2017 10:15,43.05,0.000373148
15/02/2017 10:20,43.05,0.000331983
15/02/2017 10:25,43.05,0.000141689
15/02/2017 10:30,27.12,1.90E-05
15/02/2017 10:35,27.12,0.001121481
15/02/2017 10:40,27.12,0
15/02/2017 10:45,27.12,0.000476758
15/02/2017 10:50,27.12,0.000545347
15/02/2017 10:55,27.12,0.000262019
15/02/2017 11:00,17.36,0.000452063
15/02/2017 11:05,17.36,0.000829828
15/02/2017 11:10,17.36,0
15/02/2017 11:15,17.36,0.000307606
15/02/2017 11:20,17.36,0.000276471
15/02/2017 11:25,17.36,0
15/02/2017 11:30,31.98,0
15/02/2017 11:35,31.98,0.000437563
15/02/2017 11:40,31.98,0.000315962
15/02/2017 11:45,31.98,0.000473086
15/02/2017 11:50,31.98,0.001023725
15/02/2017 11:55,31.98,0.000269239
15/02/2017 12:00,38.23,0
15/02/2017 12:05,38.23,0.000214296
15/02/2017 12:10,38.23,0
15/02/2017 12:15,38.23,0
15/02/2017 12:20,38.23,8.68E-06
15/02/2017 12:25,38.23,0.002158999
15/02/2017 12:30,29.99,0.001139595
15/02/2017 12:35,29.99,0
15/02/2017 12:40,29.99,0.000905573
15/02/2017 12:45,29.99,6.72E-05
15/02/2017 12:50,29.99,5.01E-05
15/02/2017 12:55,29.99,0.00017635
15/02/2017 13:00,49.58,0.000761259
15/02/2017 13:05,49.58,0
15/02/2017 13:10,49.58,0.000558893
15/02/2017 13:15,49.58,0
15/02/2017 13:20,49.58,0
15/02/2017 13:25,49.58,0
15/02/2017 13:30,74.6,0
15/02/2017 13:35,74.6,0
15/02/2017 13:40,74.6,0
15/02/2017 13:45,74.6,0.000527355
15/02/2017 13:50,74.6,0
15/02/2017 13:55,74.6,0.001216482
15/02/2017 14:00,88.35,0.000101392
15/02/2017 14:05,88.35,0.00045752
15/02/2017 14:10,88.35,0.000122732
15/02/2017 14:15,88.35,0.00165259
15/02/2017 14:20,88.35,3.18E-05
15/02/2017 14:25,88.35,0
15/02/2017 14:30,90.96,0.001360167
15/02/2017 14:35,90.96,0.000501429
15/02/2017 14:40,90.96,0.000285644
15/02/2017 14:45,90.96,0
15/02/2017 14:50,90.96,0
15/02/2017 14:55,90.96,0.001683138
15/02/2017 15:00,93.11,0.001306024
15/02/2017 15:05,93.11,0.00270854
15/02/2017 15:10,93.11,0.000384538
15/02/2017 15:15,93.11,0.000809486
15/02/2017 15:20,93.11,0.000734138
15/02/2017 15:25,93.11,0.000286964
15/02/2017 15:30,117.09,0.000487738
15/02/2017 15:35,117.09,0
15/02/2017 15:40,117.09,0.002053349
15/02/2017 15:45,117.09,0.001061497
15/02/2017 15:50,117.09,0.001699247
15/02/2017 15:55,117.09,0.002035261
15/02/2017 16:00,116.03,0.002534103
15/02/2017 16:05,116.03,0.000834253
15/02/2017 16:10,116.03,0.000337021
15/02/2017 16:15,116.03,0.000562429
15/02/2017 16:20,116.03,0.002710587
15/02/2017 16:25,116.03,0.002624632
15/02/2017 16:30,118.28,0.001834313
15/02/2017 16:35,118.28,0
15/02/2017 16:40,118.28,0.000542104
15/02/2017 16:45,118.28,0.001105967
15/02/2017 16:50,118.28,0.000588405
15/02/2017 16:55,118.28,0.000754608
15/02/2017 17:00,111.66,0
15/02/2017 17:05,111.66,0.001672088
15/02/2017 17:10,111.66,0.000161384
15/02/2017 17:15,111.66,0.00103829
15/02/2017 17:20,111.66,0.000124144
15/02/2017 17:25,111.66,0.002071696
15/02/2017 17:30,111.52,0.000806866
15/02/2017 17:35,111.52,0
15/02/2017 17:40,111.52,0.001464475
15/02/2017 17:45,111.52,0
15/02/2017 17:50,111.52,2.65E-05
15/02/2017 17:55,111.52,0.001341519
15/02/2017 18:00,107.65,0.001409553
15/02/2017 18:05,107.65,0.001161607
15/02/2017 18:10,107.65,0.000565226
15/02/2017 18:15,107.65,0.000716124
15/02/2017 18:20,107.65,0.000908307
15/02/2017 18:25,107.65,0
15/02/2017 18:30,114.75,0.001146071
15/02/2017 18:35,114.75,0
15/02/2017 18:40,114.75,0.000793189
15/02/2017 18:45,114.75,0.001012371
15/02/2017 18:50,114.75,0.000637064
15/02/2017 18:55,114.75,0.000678895
15/02/2017 19:00,112.37,0
15/02/2017 19:05,112.37,0
15/02/2017 19:10,112.37,0.002084713
15/02/2017 19:15,112.37,0
