index,C_forecast_electricity_price_hh_0 [$/MWh],C_forecast_electricity_price_hh_1 [$/MWh],C_forecast_electricity_price_hh_2 [$/MWh],C_forecast_electricity_price_hh_3 [$/MWh],C_demand [MW]
2017-02-10 15:45:00,1945.88,1389.91,442.32,358.8,738.0422261146985
2017-02-10 15:50:00,1945.88,1389.91,442.32,358.8,1072.7870429080017
2017-02-10 15:55:00,1945.88,1389.91,442.32,358.8,0.0
2017-02-10 16:00:00,1389.91,442.32,358.8,1998.64,0.0
2017-02-10 16:05:00,1389.91,442.32,358.8,1998.64,2711.92018782785
2017-02-10 16:10:00,1389.91,442.32,358.8,1998.64,2803.404737404478
2017-02-10 16:15:00,1389.91,442.32,358.8,1998.64,2372.4994275938143
2017-02-10 16:20:00,1389.91,442.32,358.8,1998.64,0.0
2017-02-10 16:25:00,1389.91,442.32,358.8,1998.64,0.0
2017-02-10 16:30:00,442.32,358.8,1998.64,398.14,1588.6846318854627
2017-02-10 16:35:00,442.32,358.8,1998.64,398.14,853.1949615002648
2017-02-10 16:40:00,442.32,358.8,1998.64,398.14,0.0
2017-02-10 16:45:00,442.32,358.8,1998.64,398.14,0.0
2017-02-10 16:50:00,442.32,358.8,1998.64,398.14,1345.7472595926115
2017-02-10 16:55:00,442.32,358.8,1998.64,398.14,898.8804027437151
2017-02-10 17:00:00,358.8,1998.64,398.14,333.83,1631.9319684970194
2017-02-10 17:05:00,358.8,1998.64,398.14,333.83,643.6985173116014
2017-02-10 17:10:00,358.8,1998.64,398.14,333.83,0.0
2017-02-10 17:15:00,358.8,1998.64,398.14,333.83,0.0
2017-02-10 17:20:00,358.8,1998.64,398.14,333.83,2243.1271961416637
2017-02-10 17:25:00,358.8,1998.64,398.14,333.83,0.0
2017-02-10 17:30:00,1998.64,398.14,333.83,284.36,1894.3362075059865
2017-02-10 17:35:00,1998.64,398.14,333.83,284.36,2255.3841906684243
2017-02-10 17:40:00,1998.64,398.14,333.83,284.36,280.2455419634299
2017-02-10 17:45:00,1998.64,398.14,333.83,284.36,0.0
2017-02-10 17:50:00,1998.64,398.14,333.83,284.36,848.0829456630771
2017-02-10 17:55:00,1998.64,398.14,333.83,284.36,1119.2261915026104
2017-02-10 18:00:00,398.14,333.83,284.36,300.29,0.0
2017-02-10 18:05:00,398.14,333.83,284.36,300.29,0.0
2017-02-10 18:10:00,398.14,333.83,284.36,300.29,979.5177411369846
2017-02-10 18:15:00,398.14,333.83,284.36,300.29,2331.238421503615
2017-02-10 18:20:00,398.14,333.83,284.36,300.29,1126.584067331798
2017-02-10 18:25:00,398.14,333.83,284.36,300.29,77.83714059039428
2017-02-10 18:30:00,333.83,284.36,300.29,268.5,0.0
2017-02-10 18:35:00,333.83,284.36,300.29,268.5,1128.2487236679738
2017-02-10 18:40:00,333.83,284.36,300.29,268.5,1128.8864135063668
2017-02-10 18:45:00,333.83,284.36,300.29,268.5,2427.3320078052398
2017-02-10 18:50:00,333.83,284.36,300.29,268.5,412.8119156478696
2017-02-10 18:55:00,333.83,284.36,300.29,268.5,750.4186154392072
2017-02-10 19:00:00,284.36,300.29,268.5,271.31,0.0
2017-02-10 19:05:00,284.36,300.29,268.5,271.31,0.0
2017-02-10 19:10:00,284.36,300.29,268.5,271.31,0.0
2017-02-10 19:15:00,284.36,300.29,268.5,271.31,0.0
2017-02-10 19:20:00,284.36,300.29,268.5,271.31,222.63149838338643
2017-02-10 19:25:00,284.36,300.29,268.5,271.31,0.0
2017-02-10 19:30:00,300.29,268.5,271.31,303.19,0.0
2017-02-10 19:35:00,300.29,268.5,271.31,303.19,1578.23791049304
2017-02-10 19:40:00,300.29,268.5,271.31,303.19,0.0
2017-02-10 19:45:00,300.29,268.5,271.31,303.19,680.7874295816678
2017-02-10 19:50:00,300.29,268.5,271.31,303.19,449.10667747294264
2017-02-10 19:55:00,300.29,268.5,271.31,303.19,188.1029360807114
2017-02-10 20:00:00,268.5,271.31,303.19,220.17,0.0
2017-02-10 20:05:00,268.5,271.31,303.19,220.17,0.0
2017-02-10 20:10:00,268.5,271.31,303.19,220.17,0.0
2017-02-10 20:15:00,268.5,271.31,303.19,220.17,455.9244655594704
2017-02-10 20:20:00,268.5,271.31,303.19,220.17,0.0
2017-02-10 20:25:00,268.5,271.31,303.19,220.17,851.1018022852994
2017-02-10 20:30:00,271.31,303.19,220.17,320.36,208.75714987718754
2017-02-10 20:35:00,271.31,303.19,220.17,320.36,0.0
2017-02-10 20:40:00,271.31,303.19,220.17,320.36,0.0
2017-02-10 20:45:00,271.31,303.19,220.17,320.36,0.0
2017-02-10 20:50:00,271.31,303.19,220.17,320.36,0.0
2017-02-10 20:55:00,271.31,303.19,220.17,320.36,100.34534567220007
2017-02-10 21:00:00,303.19,220.17,320.36,252.09,0.0
2017-02-10 21:05:00,303.19,220.17,320.36,252.09,825.1788177384998
2017-02-10 21:10:00,303.19,220.17,320.36,252.09,818.489751680745
2017-02-10 21:15:00,303.19,220.17,320.36,252.09,0.0
2017-02-10 21:20:00,303.19,220.17,320.36,252.09,871.5564350096034
2017-02-10 21:25:00,303.19,220.17,320.36,252.09,0.0
2017-02-10 21:30:00,220.17,320.36,252.09,196.34,0.0
2017-02-10 21:35:00,220.17,320.36,252.09,196.34,0.0
2017-02-10 21:40:00,220.17,320.36,252.09,196.34,72.02879352980726
2017-02-10 21:45:00,220.17,320.36,252.09,196.34,0.0
2017-02-10 21:50:00,220.17,320.36,252.09,196.34,0.0
2017-02-10 21:55:00,220.17,320.36,252.09,196.34,135.30450430867623
2017-02-10 22:00:00,320.36,252.09,196.34,177.41,0.0
2017-02-10 22:05:00,320.36,252.09,196.34,177.41,0.0
2017-02-10 22:10:00,320.36,252.09,196.34,177.41,0.0
2017-02-10 22:15:00,320.36,252.09,196.34,177.41,0.0
2017-02-10 22:20:00,320.36,252.09,196.34,177.41,430.99900500477975
2017-02-10 22:25:00,320.36,252.09,196.34,177.41,99.4669808493567
2017-02-10 22:30:00,252.09,196.34,177.41,124.88,0.0
2017-02-10 22:35:00,252.09,196.34,177.41,124.88,0.0
2017-02-10 22:40:00,252.09,196.34,177.41,124.88,0.0
2017-02-10 22:45:00,252.09,196.34,177.41,124.88,0.0
2017-02-10 22:50:00,252.09,196.34,177.41,124.88,0.0
2017-02-10 22:55:00,252.09,196.34,177.41,124.88,0.0
2017-02-10 23:00:00,196.34,177.41,124.88,150.51,1532.9244346869684
2017-02-10 23:05:00,196.34,177.41,124.88,150.51,52.339057642146685
2017-02-10 23:10:00,196.34,177.41,124.88,150.51,5.187334509621996
2017-02-10 23:15:00,196.34,177.41,124.88,150.51,0.0
2017-02-10 23:20:00,196.34,177.41,124.88,150.51,1.0030840921877393
2017-02-10 23:25:00,196.34,177.41,124.88,150.51,0.0
2017-02-10 23:30:00,177.41,124.88,150.51,171.86,0.7739291125031542
2017-02-10 23:35:00,177.41,124.88,150.51,171.86,0.0
2017-02-10 23:40:00,177.41,124.88,150.51,171.86,0.0
2017-02-10 23:45:00,177.41,124.88,150.51,171.86,0.0
2017-02-10 23:50:00,177.41,124.88,150.51,171.86,0.0
2017-02-10 23:55:00,177.41,124.88,150.51,171.86,850.4989679813648
2017-02-11 00:00:00,124.88,150.51,171.86,199.99,271.48157529211363
2017-02-11 00:05:00,124.88,150.51,171.86,199.99,335.93535910289995
2017-02-11 00:10:00,124.88,150.51,171.86,199.99,0.0
2017-02-11 00:15:00,124.88,150.51,171.86,199.99,276.80863170078095
2017-02-11 00:20:00,124.88,150.51,171.86,199.99,60.63020455455485
2017-02-11 00:25:00,124.88,150.51,171.86,199.99,420.7025025464748
2017-02-11 00:30:00,150.51,171.86,199.99,188.0,711.1028615779674
2017-02-11 00:35:00,150.51,171.86,199.99,188.0,397.45397559336106
2017-02-11 00:40:00,150.51,171.86,199.99,188.0,0.0
2017-02-11 00:45:00,150.51,171.86,199.99,188.0,25.488438761452354
2017-02-11 00:50:00,150.51,171.86,199.99,188.0,0.0
2017-02-11 00:55:00,150.51,171.86,199.99,188.0,40.491341259365875
2017-02-11 01:00:00,171.86,199.99,188.0,192.87,0.0
2017-02-11 01:05:00,171.86,199.99,188.0,192.87,55.14446553413958
2017-02-11 01:10:00,171.86,199.99,188.0,192.87,108.40604537246406
2017-02-11 01:15:00,171.86,199.99,188.0,192.87,215.46593869102773
2017-02-11 01:20:00,171.86,199.99,188.0,192.87,0.0
2017-02-11 01:25:00,171.86,199.99,188.0,192.87,0.0
2017-02-11 01:30:00,199.99,188.0,192.87,143.05,818.6700594805908
2017-02-11 01:35:00,199.99,188.0,192.87,143.05,0.0
2017-02-11 01:40:00,199.99,188.0,192.87,143.05,914.4641065302362
2017-02-11 01:45:00,199.99,188.0,192.87,143.05,0.0
2017-02-11 01:50:00,199.99,188.0,192.87,143.05,0.0
2017-02-11 01:55:00,199.99,188.0,192.87,143.05,0.0
2017-02-11 02:00:00,188.0,192.87,143.05,112.53,137.03114302176465
2017-02-11 02:05:00,188.0,192.87,143.05,112.53,0.0
2017-02-11 02:10:00,188.0,192.87,143.05,112.53,550.202287981564
2017-02-11 02:15:00,188.0,192.87,143.05,112.53,0.0
2017-02-11 02:20:00,188.0,192.87,143.05,112.53,0.0
2017-02-11 02:25:00,188.0,192.87,143.05,112.53,188.33077348244225
2017-02-11 02:30:00,192.87,143.05,112.53,134.73,0.0
2017-02-11 02:35:00,192.87,143.05,112.53,134.73,0.0
2017-02-11 02:40:00,192.87,143.05,112.53,134.73,235.17147291196048
2017-02-11 02:45:00,192.87,143.05,112.53,134.73,12.052318404426586
2017-02-11 02:50:00,192.87,143.05,112.53,134.73,298.432223397831
2017-02-11 02:55:00,192.87,143.05,112.53,134.73,254.94548601851952
2017-02-11 03:00:00,143.05,112.53,134.73,111.17,198.1057195147607
2017-02-11 03:05:00,143.05,112.53,134.73,111.17,474.8210554062982
2017-02-11 03:10:00,143.05,112.53,134.73,111.17,161.95172104568186
2017-02-11 03:15:00,143.05,112.53,134.73,111.17,113.4260958363108
2017-02-11 03:20:00,143.05,112.53,134.73,111.17,0.0
2017-02-11 03:25:00,143.05,112.53,134.73,111.17,0.0
2017-02-11 03:30:00,112.53,134.73,111.17,111.31,91.18977948616232
2017-02-11 03:35:00,112.53,134.73,111.17,111.31,451.5444833234108
2017-02-11 03:40:00,112.53,134.73,111.17,111.31,39.80744684012695
2017-02-11 03:45:00,112.53,134.73,111.17,111.31,1790.589545760087
2017-02-11 03:50:00,112.53,134.73,111.17,111.31,0.0
2017-02-11 03:55:00,112.53,134.73,111.17,111.31,0.0
2017-02-11 04:00:00,134.73,111.17,111.31,87.82,0.0
2017-02-11 04:05:00,134.73,111.17,111.31,87.82,921.8304934303923
2017-02-11 04:10:00,134.73,111.17,111.31,87.82,0.0
2017-02-11 04:15:00,134.73,111.17,111.31,87.82,0.0
2017-02-11 04:20:00,134.73,111.17,111.31,87.82,290.3376245552427
2017-02-11 04:25:00,134.73,111.17,111.31,87.82,112.63095267543814
2017-02-11 04:30:00,111.17,111.31,87.82,95.52,0.0
2017-02-11 04:35:00,111.17,111.31,87.82,95.52,147.10986322459362
2017-02-11 04:40:00,111.17,111.31,87.82,95.52,0.0
2017-02-11 04:45:00,111.17,111.31,87.82,95.52,0.0
2017-02-11 04:50:00,111.17,111.31,87.82,95.52,50.34262767321064
2017-02-11 04:55:00,111.17,111.31,87.82,95.52,162.23641721961957
2017-02-11 05:00:00,111.31,87.82,95.52,116.19,0.0
2017-02-11 05:05:00,111.31,87.82,95.52,116.19,34.65223391122541
2017-02-11 05:10:00,111.31,87.82,95.52,116.19,2287.1317154978988
2017-02-11 05:15:00,111.31,87.82,95.52,116.19,0.0
2017-02-11 05:20:00,111.31,87.82,95.52,116.19,966.6903310071033
2017-02-11 05:25:00,111.31,87.82,95.52,116.19,197.64179022857476
2017-02-11 05:30:00,87.82,95.52,116.19,141.63,0.0
2017-02-11 05:35:00,87.82,95.52,116.19,141.63,68.44048187059454
2017-02-11 05:40:00,87.82,95.52,116.19,141.63,439.2853874764191
2017-02-11 05:45:00,87.82,95.52,116.19,141.63,141.86703815343418
2017-02-11 05:50:00,87.82,95.52,116.19,141.63,269.1909462591917
2017-02-11 05:55:00,87.82,95.52,116.19,141.63,719.5049420577843
2017-02-11 06:00:00,95.52,116.19,141.63,126.69,0.0
2017-02-11 06:05:00,95.52,116.19,141.63,126.69,157.98335847737894
2017-02-11 06:10:00,95.52,116.19,141.63,126.69,711.0350538849248
2017-02-11 06:15:00,95.52,116.19,141.63,126.69,0.0
2017-02-11 06:20:00,95.52,116.19,141.63,126.69,394.02569356135103
2017-02-11 06:25:00,95.52,116.19,141.63,126.69,1172.3601067982645
2017-02-11 06:30:00,116.19,141.63,126.69,149.55,1526.9893123208656
2017-02-11 06:35:00,116.19,141.63,126.69,149.55,1399.7061302701381
2017-02-11 06:40:00,116.19,141.63,126.69,149.55,0.0
2017-02-11 06:45:00,116.19,141.63,126.69,149.55,1698.7837766985335
2017-02-11 06:50:00,116.19,141.63,126.69,149.55,307.215516755282
2017-02-11 06:55:00,116.19,141.63,126.69,149.55,590.9102914278975
2017-02-11 07:00:00,141.63,126.69,149.55,170.5,2447.6086381021605
2017-02-11 07:05:00,141.63,126.69,149.55,170.5,0.0
2017-02-11 07:10:00,141.63,126.69,149.55,170.5,669.4963520786353
2017-02-11 07:15:00,141.63,126.69,149.55,170.5,276.6809965304119
2017-02-11 07:20:00,141.63,126.69,149.55,170.5,292.75953886326243
2017-02-11 07:25:00,141.63,126.69,149.55,170.5,181.45814095924047
2017-02-11 07:30:00,126.69,149.55,170.5,173.94,0.0
2017-02-11 07:35:00,126.69,149.55,170.5,173.94,451.759693919007
2017-02-11 07:40:00,126.69,149.55,170.5,173.94,1358.1284824678057
2017-02-11 07:45:00,126.69,149.55,170.5,173.94,0.0
2017-02-11 07:50:00,126.69,149.55,170.5,173.94,512.6651778570977
2017-02-11 07:55:00,126.69,149.55,170.5,173.94,8.612143499429875
2017-02-11 08:00:00,149.55,170.5,173.94,219.97,0.0
2017-02-11 08:05:00,149.55,170.5,173.94,219.97,459.8015796946664
2017-02-11 08:10:00,149.55,170.5,173.94,219.97,196.73028508510276
2017-02-11 08:15:00,149.55,170.5,173.94,219.97,0.0
2017-02-11 08:20:00,149.55,170.5,173.94,219.97,983.0434053449077
2017-02-11 08:25:00,149.55,170.5,173.94,219.97,424.9360221332755
2017-02-11 08:30:00,170.5,173.94,219.97,219.76,0.0
2017-02-11 08:35:00,170.5,173.94,219.97,219.76,246.85252379484643
2017-02-11 08:40:00,170.5,173.94,219.97,219.76,0.0
2017-02-11 08:45:00,170.5,173.94,219.97,219.76,98.62887183763792
2017-02-11 08:50:00,170.5,173.94,219.97,219.76,0.0
2017-02-11 08:55:00,170.5,173.94,219.97,219.76,0.0
2017-02-11 09:00:00,173.94,219.97,219.76,242.64,0.0
2017-02-11 09:05:00,173.94,219.97,219.76,242.64,0.0
2017-02-11 09:10:00,173.94,219.97,219.76,242.64,0.0
2017-02-11 09:15:00,173.94,219.97,219.76,242.64,0.0
2017-02-11 09:20:00,173.94,219.97,219.76,242.64,0.0
2017-02-11 09:25:00,173.94,219.97,219.76,242.64,173.56153895615276
2017-02-11 09:30:00,219.97,219.76,242.64,190.0,0.0
2017-02-11 09:35:00,219.97,219.76,242.64,190.0,38.83621534048355
2017-02-11 09:40:00,219.97,219.76,242.64,190.0,269.06952192566
2017-02-11 09:45:00,219.97,219.76,242.64,190.0,101.40560228063131
2017-02-11 09:50:00,219.97,219.76,242.64,190.0,0.0
2017-02-11 09:55:00,219.97,219.76,242.64,190.0,0.0
2017-02-11 10:00:00,219.76,242.64,190.0,136.05,0.0
2017-02-11 10:05:00,219.76,242.64,190.0,136.05,656.5523665529644
2017-02-11 10:10:00,219.76,242.64,190.0,136.05,1038.2814288644556
2017-02-11 10:15:00,219.76,242.64,190.0,136.05,0.0
2017-02-11 10:20:00,219.76,242.64,190.0,136.05,0.0
2017-02-11 10:25:00,219.76,242.64,190.0,136.05,0.0
2017-02-11 10:30:00,242.64,190.0,136.05,98.96,0.0
2017-02-11 10:35:00,242.64,190.0,136.05,98.96,71.60203381899537
2017-02-11 10:40:00,242.64,190.0,136.05,98.96,1907.8476120065714
2017-02-11 10:45:00,242.64,190.0,136.05,98.96,901.674827440292
2017-02-11 10:50:00,242.64,190.0,136.05,98.96,0.0
2017-02-11 10:55:00,242.64,190.0,136.05,98.96,0.0
2017-02-11 11:00:00,190.0,136.05,98.96,77.61,0.0
2017-02-11 11:05:00,190.0,136.05,98.96,77.61,0.0
2017-02-11 11:10:00,190.0,136.05,98.96,77.61,188.86035542912398
2017-02-11 11:15:00,190.0,136.05,98.96,77.61,679.9916589480696
2017-02-11 11:20:00,190.0,136.05,98.96,77.61,0.0
2017-02-11 11:25:00,190.0,136.05,98.96,77.61,0.0
2017-02-11 11:30:00,136.05,98.96,77.61,88.44,1174.469247217443
2017-02-11 11:35:00,136.05,98.96,77.61,88.44,931.942704904982
2017-02-11 11:40:00,136.05,98.96,77.61,88.44,75.39510261117789
2017-02-11 11:45:00,136.05,98.96,77.61,88.44,213.50333954106546
2017-02-11 11:50:00,136.05,98.96,77.61,88.44,0.0
2017-02-11 11:55:00,136.05,98.96,77.61,88.44,227.24743338725537
2017-02-11 12:00:00,98.96,77.61,88.44,117.26,1002.8378063717353
2017-02-11 12:05:00,98.96,77.61,88.44,117.26,48.55150633935937
2017-02-11 12:10:00,98.96,77.61,88.44,117.26,251.20098240917218
2017-02-11 12:15:00,98.96,77.61,88.44,117.26,0.0
2017-02-11 12:20:00,98.96,77.61,88.44,117.26,411.70954959918157
2017-02-11 12:25:00,98.96,77.61,88.44,117.26,0.0
2017-02-11 12:30:00,77.61,88.44,117.26,124.94,0.0
2017-02-11 12:35:00,77.61,88.44,117.26,124.94,944.4834409390593
2017-02-11 12:40:00,77.61,88.44,117.26,124.94,286.37710763004316
2017-02-11 12:45:00,77.61,88.44,117.26,124.94,0.0
2017-02-11 12:50:00,77.61,88.44,117.26,124.94,0.0
2017-02-11 12:55:00,77.61,88.44,117.26,124.94,0.0
2017-02-11 13:00:00,88.44,117.26,124.94,107.34,0.0
2017-02-11 13:05:00,88.44,117.26,124.94,107.34,36.41789654640435
2017-02-11 13:10:00,88.44,117.26,124.94,107.34,0.0
2017-02-11 13:15:00,88.44,117.26,124.94,107.34,0.0
2017-02-11 13:20:00,88.44,117.26,124.94,107.34,0.0
2017-02-11 13:25:00,88.44,117.26,124.94,107.34,0.0
2017-02-11 13:30:00,117.26,124.94,107.34,69.24,614.566878208722
2017-02-11 13:35:00,117.26,124.94,107.34,69.24,367.3032671286074
2017-02-11 13:40:00,117.26,124.94,107.34,69.24,77.25310139027337
2017-02-11 13:45:00,117.26,124.94,107.34,69.24,1357.7727029993696
2017-02-11 13:50:00,117.26,124.94,107.34,69.24,0.0
2017-02-11 13:55:00,117.26,124.94,107.34,69.24,0.0
2017-02-11 14:00:00,124.94,107.34,69.24,119.66,1881.8700581477094
2017-02-11 14:05:00,124.94,107.34,69.24,119.66,1496.4634649929224
2017-02-11 14:10:00,124.94,107.34,69.24,119.66,525.1896626438875
2017-02-11 14:15:00,124.94,107.34,69.24,119.66,0.0
2017-02-11 14:20:00,124.94,107.34,69.24,119.66,677.6413202367235
2017-02-11 14:25:00,124.94,107.34,69.24,119.66,1660.4996819659161
2017-02-11 14:30:00,107.34,69.24,119.66,124.99,0.0
2017-02-11 14:35:00,107.34,69.24,119.66,124.99,68.4265458769965
2017-02-11 14:40:00,107.34,69.24,119.66,124.99,0.0
2017-02-11 14:45:00,107.34,69.24,119.66,124.99,727.2220231333285
2017-02-11 14:50:00,107.34,69.24,119.66,124.99,0.0
2017-02-11 14:55:00,107.34,69.24,119.66,124.99,911.1510182862044
2017-02-11 15:00:00,69.24,119.66,124.99,124.99,750.564657580982
2017-02-11 15:05:00,69.24,119.66,124.99,124.99,129.53555747874407
2017-02-11 15:10:00,69.24,119.66,124.99,124.99,0.0
2017-02-11 15:15:00,69.24,119.66,124.99,124.99,1565.1409621641305
2017-02-11 15:20:00,69.24,119.66,124.99,124.99,735.7130614767896
2017-02-11 15:25:00,69.24,119.66,124.99,124.99,646.0582968882294
2017-02-11 15:30:00,119.66,124.99,124.99,127.61,115.24993290605799
2017-02-11 15:35:00,119.66,124.99,124.99,127.61,1879.5471442635198
2017-02-11 15:40:00,119.66,124.99,124.99,127.61,1320.1530103919445
2017-02-11 15:45:00,119.66,124.99,124.99,127.61,519.1060131979333
2017-02-11 15:50:00,119.66,124.99,124.99,127.61,214.91160258871278
2017-02-11 15:55:00,119.66,124.99,124.99,127.61,0.0
2017-02-11 16:00:00,124.99,124.99,127.61,116.95,2967.5044456912487
2017-02-11 16:05:00,124.99,124.99,127.61,116.95,437.56417745417707
2017-02-11 16:10:00,124.99,124.99,127.61,116.95,637.9395563911697
2017-02-11 16:15:00,124.99,124.99,127.61,116.95,0.0
2017-02-11 16:20:00,124.99,124.99,127.61,116.95,1655.0309921947187
2017-02-11 16:25:00,124.99,124.99,127.61,116.95,0.0
2017-02-11 16:30:00,124.99,127.61,116.95,124.94,0.0
2017-02-11 16:35:00,124.99,127.61,116.95,124.94,1066.4339005552342
2017-02-11 16:40:00,124.99,127.61,116.95,124.94,0.0
2017-02-11 16:45:00,124.99,127.61,116.95,124.94,1941.7590189364762
2017-02-11 16:50:00,124.99,127.61,116.95,124.94,0.0
2017-02-11 16:55:00,124.99,127.61,116.95,124.94,354.4288131920809
2017-02-11 17:00:00,127.61,116.95,124.94,97.89,463.3304784244796
2017-02-11 17:05:00,127.61,116.95,124.94,97.89,0.0
2017-02-11 17:10:00,127.61,116.95,124.94,97.89,1453.0258561267042
2017-02-11 17:15:00,127.61,116.95,124.94,97.89,0.0
2017-02-11 17:20:00,127.61,116.95,124.94,97.89,0.0
2017-02-11 17:25:00,127.61,116.95,124.94,97.89,747.614937838804
2017-02-11 17:30:00,116.95,124.94,97.89,124.99,0.0
2017-02-11 17:35:00,116.95,124.94,97.89,124.99,1258.040976763145
2017-02-11 17:40:00,116.95,124.94,97.89,124.99,2780.018601801536
2017-02-11 17:45:00,116.95,124.94,97.89,124.99,1.6838270110719549
2017-02-11 17:50:00,116.95,124.94,97.89,124.99,275.5893634119079
2017-02-11 17:55:00,116.95,124.94,97.89,124.99,1770.2118724606241
2017-02-11 18:00:00,124.94,97.89,124.99,124.99,0.0
2017-02-11 18:05:00,124.94,97.89,124.99,124.99,106.3591260735022
2017-02-11 18:10:00,124.94,97.89,124.99,124.99,0.0
2017-02-11 18:15:00,124.94,97.89,124.99,124.99,10.036285752603604
2017-02-11 18:20:00,124.94,97.89,124.99,124.99,1313.0063079170416
2017-02-11 18:25:00,124.94,97.89,124.99,124.99,804.7181238419264
2017-02-11 18:30:00,97.89,124.99,124.99,71.52,3023.8061459380137
2017-02-11 18:35:00,97.89,124.99,124.99,71.52,0.0
2017-02-11 18:40:00,97.89,124.99,124.99,71.52,0.0
2017-02-11 18:45:00,97.89,124.99,124.99,71.52,508.13727674423365
2017-02-11 18:50:00,97.89,124.99,124.99,71.52,679.0435669243167
2017-02-11 18:55:00,97.89,124.99,124.99,71.52,176.87207142278308
2017-02-11 19:00:00,124.99,124.99,71.52,18.23,1044.6200883672466
2017-02-11 19:05:00,124.99,124.99,71.52,18.23,1079.5259184595193
2017-02-11 19:10:00,124.99,124.99,71.52,18.23,0.0
2017-02-11 19:15:00,124.99,124.99,71.52,18.23,108.76382834515806
2017-02-11 19:20:00,124.99,124.99,71.52,18.23,613.0485667149278
2017-02-11 19:25:00,124.99,124.99,71.52,18.23,1001.3970633171516
2017-02-11 19:30:00,124.99,71.52,18.23,65.79,883.4440710084777
2017-02-11 19:35:00,124.99,71.52,18.23,65.79,1166.8074895703521
2017-02-11 19:40:00,124.99,71.52,18.23,65.79,0.0
2017-02-11 19:45:00,124.99,71.52,18.23,65.79,1475.2629272797517
2017-02-11 19:50:00,124.99,71.52,18.23,65.79,0.0
2017-02-11 19:55:00,124.99,71.52,18.23,65.79,1426.7971713713564
2017-02-11 20:00:00,71.52,18.23,65.79,79.82,0.0
2017-02-11 20:05:00,71.52,18.23,65.79,79.82,0.0
2017-02-11 20:10:00,71.52,18.23,65.79,79.82,1363.7540923776598
2017-02-11 20:15:00,71.52,18.23,65.79,79.82,1390.836991068633
2017-02-11 20:20:00,71.52,18.23,65.79,79.82,0.0
2017-02-11 20:25:00,71.52,18.23,65.79,79.82,1074.872305505712
2017-02-11 20:30:00,18.23,65.79,79.82,77.81,161.7927453023282
2017-02-11 20:35:00,18.23,65.79,79.82,77.81,0.0
2017-02-11 20:40:00,18.23,65.79,79.82,77.81,138.6722438938883
2017-02-11 20:45:00,18.23,65.79,79.82,77.81,206.61335997847667
2017-02-11 20:50:00,18.23,65.79,79.82,77.81,0.0
2017-02-11 20:55:00,18.23,65.79,79.82,77.81,1050.1216783380928
2017-02-11 21:00:00,65.79,79.82,77.81,158.5,409.4267393278604
2017-02-11 21:05:00,65.79,79.82,77.81,158.5,0.0
2017-02-11 21:10:00,65.79,79.82,77.81,158.5,299.9035912493091
2017-02-11 21:15:00,65.79,79.82,77.81,158.5,175.92477238137297
2017-02-11 21:20:00,65.79,79.82,77.81,158.5,0.0
2017-02-11 21:25:00,65.79,79.82,77.81,158.5,0.0
2017-02-11 21:30:00,79.82,77.81,158.5,173.64,572.8578935189855
2017-02-11 21:35:00,79.82,77.81,158.5,173.64,198.3339566825361
2017-02-11 21:40:00,79.82,77.81,158.5,173.64,397.53403884969856
2017-02-11 21:45:00,79.82,77.81,158.5,173.64,122.78313714591651
2017-02-11 21:50:00,79.82,77.81,158.5,173.64,488.3283497290498
2017-02-11 21:55:00,79.82,77.81,158.5,173.64,0.0
2017-02-11 22:00:00,77.81,158.5,173.64,137.05,159.76831754340574
2017-02-11 22:05:00,77.81,158.5,173.64,137.05,0.0
2017-02-11 22:10:00,77.81,158.5,173.64,137.05,11.854512746679651
2017-02-11 22:15:00,77.81,158.5,173.64,137.05,136.06544947105854
2017-02-11 22:20:00,77.81,158.5,173.64,137.05,184.1757637949593
2017-02-11 22:25:00,77.81,158.5,173.64,137.05,0.0
2017-02-11 22:30:00,158.5,173.64,137.05,80.51,96.47186858222645
2017-02-11 22:35:00,158.5,173.64,137.05,80.51,368.92640788842544
2017-02-11 22:40:00,158.5,173.64,137.05,80.51,454.528028593867
2017-02-11 22:45:00,158.5,173.64,137.05,80.51,0.0
2017-02-11 22:50:00,158.5,173.64,137.05,80.51,131.79790974632306
2017-02-11 22:55:00,158.5,173.64,137.05,80.51,387.70413769693425
2017-02-11 23:00:00,173.64,137.05,80.51,73.36,1692.4557294718766
2017-02-11 23:05:00,173.64,137.05,80.51,73.36,55.5933591816636
2017-02-11 23:10:00,173.64,137.05,80.51,73.36,0.0
2017-02-11 23:15:00,173.64,137.05,80.51,73.36,0.0
2017-02-11 23:20:00,173.64,137.05,80.51,73.36,0.0
2017-02-11 23:25:00,173.64,137.05,80.51,73.36,0.0
2017-02-11 23:30:00,137.05,80.51,73.36,64.94,458.36591894660864
2017-02-11 23:35:00,137.05,80.51,73.36,64.94,242.43423727892025
2017-02-11 23:40:00,137.05,80.51,73.36,64.94,3748.3479135397633
2017-02-11 23:45:00,137.05,80.51,73.36,64.94,214.59118305901143
2017-02-11 23:50:00,137.05,80.51,73.36,64.94,0.0
2017-02-11 23:55:00,137.05,80.51,73.36,64.94,0.0
2017-02-12 00:00:00,80.51,73.36,64.94,53.26,651.6937536660516
2017-02-12 00:05:00,80.51,73.36,64.94,53.26,0.0
2017-02-12 00:10:00,80.51,73.36,64.94,53.26,140.46754691467717
2017-02-12 00:15:00,80.51,73.36,64.94,53.26,284.59986731854895
