,BAU_cost,RL_cost,action,electricity_demand,electricity_price,episode,net_stored,new_charge,next_observation,next_state,observation,old_charge,rate,reward,state,steps
234,30.308333333333334,30.308333333333334,2,10.0,36.37,1,0,4,[ 36.37  10.     9.    17.     4.    40.     3.     4.  ],[ 36.37  10.     9.    17.     4.    40.     3.     4.  ],[ 36.37  10.     9.    17.     4.    35.     3.     4.  ],4,0.0,-30.308333333333334,[ 36.37  10.     9.    17.     4.    35.     3.     4.  ],235
235,30.308333333333334,30.308333333333334,2,10.0,36.37,1,0,4,[ 36.37  10.     9.    17.     4.    45.     3.     4.  ],[ 36.37  10.     9.    17.     4.    45.     3.     4.  ],[ 36.37  10.     9.    17.     4.    40.     3.     4.  ],4,0.0,-30.308333333333334,[ 36.37  10.     9.    17.     4.    40.     3.     4.  ],236
236,30.308333333333334,30.308333333333334,2,10.0,36.37,1,0,4,[ 36.37  10.     9.    17.     4.    50.     3.     4.  ],[ 36.37  10.     9.    17.     4.    50.     3.     4.  ],[ 36.37  10.     9.    17.     4.    45.     3.     4.  ],4,0.0,-30.308333333333334,[ 36.37  10.     9.    17.     4.    45.     3.     4.  ],237
237,30.308333333333334,30.308333333333334,2,10.0,36.37,1,0,4,[ 36.37  10.     9.    17.     4.    55.     3.     4.  ],[ 36.37  10.     9.    17.     4.    55.     3.     4.  ],[ 36.37  10.     9.    17.     4.    50.     3.     4.  ],4,0.0,-30.308333333333334,[ 36.37  10.     9.    17.     4.    50.     3.     4.  ],238
238,30.308333333333334,30.308333333333334,2,10.0,36.37,1,0,4,[ 38.9  10.    9.   17.    5.    0.    3.    4. ],[ 38.9  10.    9.   17.    5.    0.    3.    4. ],[ 36.37  10.     9.    17.     4.    55.     3.     4.  ],4,0.0,-30.308333333333334,[ 36.37  10.     9.    17.     4.    55.     3.     4.  ],239
239,32.416666666666664,32.416666666666664,2,10.0,38.9,1,0,4,[ 38.9  10.    9.   17.    5.    5.    3.    4. ],[ 38.9  10.    9.   17.    5.    5.    3.    4. ],[ 38.9  10.    9.   17.    5.    0.    3.    4. ],4,0.0,-32.416666666666664,[ 38.9  10.    9.   17.    5.    0.    3.    4. ],240
240,32.416666666666664,32.416666666666664,2,10.0,38.9,1,0,4,[ 38.9  10.    9.   17.    5.   10.    3.    4. ],[ 38.9  10.    9.   17.    5.   10.    3.    4. ],[ 38.9  10.    9.   17.    5.    5.    3.    4. ],4,0.0,-32.416666666666664,[ 38.9  10.    9.   17.    5.    5.    3.    4. ],241
241,32.416666666666664,32.416666666666664,2,10.0,38.9,1,0,4,[ 38.9  10.    9.   17.    5.   15.    3.    4. ],[ 38.9  10.    9.   17.    5.   15.    3.    4. ],[ 38.9  10.    9.   17.    5.   10.    3.    4. ],4,0.0,-32.416666666666664,[ 38.9  10.    9.   17.    5.   10.    3.    4. ],242
242,32.416666666666664,32.416666666666664,2,10.0,38.9,1,0,4,[ 38.9  10.    9.   17.    5.   20.    3.    4. ],[ 38.9  10.    9.   17.    5.   20.    3.    4. ],[ 38.9  10.    9.   17.    5.   15.    3.    4. ],4,0.0,-32.416666666666664,[ 38.9  10.    9.   17.    5.   15.    3.    4. ],243
243,32.416666666666664,32.416666666666664,2,10.0,38.9,1,0,4,[ 38.9  10.    9.   17.    5.   25.    3.    4. ],[ 38.9  10.    9.   17.    5.   25.    3.    4. ],[ 38.9  10.    9.   17.    5.   20.    3.    4. ],4,0.0,-32.416666666666664,[ 38.9  10.    9.   17.    5.   20.    3.    4. ],244
244,32.416666666666664,32.416666666666664,2,10.0,38.9,1,0,4,[ 44.5  10.    9.   17.    5.   30.    3.    4. ],[ 44.5  10.    9.   17.    5.   30.    3.    4. ],[ 38.9  10.    9.   17.    5.   25.    3.    4. ],4,0.0,-32.416666666666664,[ 38.9  10.    9.   17.    5.   25.    3.    4. ],245
245,37.083333333333336,37.083333333333336,2,10.0,44.5,1,0,4,[ 44.5  10.    9.   17.    5.   35.    3.    4. ],[ 44.5  10.    9.   17.    5.   35.    3.    4. ],[ 44.5  10.    9.   17.    5.   30.    3.    4. ],4,0.0,-37.083333333333336,[ 44.5  10.    9.   17.    5.   30.    3.    4. ],246
246,37.083333333333336,37.083333333333336,2,10.0,44.5,1,0,4,[ 44.5  10.    9.   17.    5.   40.    3.    4. ],[ 44.5  10.    9.   17.    5.   40.    3.    4. ],[ 44.5  10.    9.   17.    5.   35.    3.    4. ],4,0.0,-37.083333333333336,[ 44.5  10.    9.   17.    5.   35.    3.    4. ],247
247,37.083333333333336,37.083333333333336,2,10.0,44.5,1,0,4,[ 44.5  10.    9.   17.    5.   45.    3.    4. ],[ 44.5  10.    9.   17.    5.   45.    3.    4. ],[ 44.5  10.    9.   17.    5.   40.    3.    4. ],4,0.0,-37.083333333333336,[ 44.5  10.    9.   17.    5.   40.    3.    4. ],248
248,37.083333333333336,37.083333333333336,2,10.0,44.5,1,0,4,[ 44.5  10.    9.   17.    5.   50.    3.    4. ],[ 44.5  10.    9.   17.    5.   50.    3.    4. ],[ 44.5  10.    9.   17.    5.   45.    3.    4. ],4,0.0,-37.083333333333336,[ 44.5  10.    9.   17.    5.   45.    3.    4. ],249
249,37.083333333333336,37.083333333333336,2,10.0,44.5,1,0,4,[ 44.5  10.    9.   17.    5.   55.    3.    4. ],[ 44.5  10.    9.   17.    5.   55.    3.    4. ],[ 44.5  10.    9.   17.    5.   50.    3.    4. ],4,0.0,-37.083333333333336,[ 44.5  10.    9.   17.    5.   50.    3.    4. ],250
250,37.083333333333336,37.083333333333336,2,10.0,44.5,1,0,4,[ 44.84  10.     9.    17.     6.     0.     3.     4.  ],[ 44.84  10.     9.    17.     6.     0.     3.     4.  ],[ 44.5  10.    9.   17.    5.   55.    3.    4. ],4,0.0,-37.083333333333336,[ 44.5  10.    9.   17.    5.   55.    3.    4. ],251
251,37.366666666666674,29.893183866666668,-2,10.0,44.84,1,-0.16667,3.83333,[ 44.84     10.        9.       17.        6.        5.        3.        3.83333],[ 44.84     10.        9.       17.        6.        5.        3.        3.83333],[ 44.84  10.     9.    17.     6.     0.     3.     4.  ],4,-2.00004,-29.893183866666668,[ 44.84  10.     9.    17.     6.     0.     3.     4.  ],252
