episode,action,next_observation,observation,reward,step
160,[[ 0.40409219  1.81461026]],[[ 100.    0.]],[[  1.00000000e+02   4.74073793e-02]],4.740737932788051,21
160,[[ 1.31232183  0.41915723]],[[-50.           0.06698734]],[[ 100.    0.]],-7.443038288204627,22
160,[[ 0.57821964  1.00188197]],[[ -5.00000000e+01   3.16821502e-02]],[[-50.           0.06698734]],-1.7652597215039072,23
160,[[ 0.67816031  0.54678076]],[[ -5.00000000e+01   4.15356168e-02]],[[ -5.00000000e+01   3.16821502e-02]],0.5474148135863961,24
160,[[ 0.63939186  1.93162559]],[[-50.   0.]],[[ -5.00000000e+01   4.15356168e-02]],-2.076780840415932,25
160,[[ 0.09432214  0.73585101]],[[ 50.   0.]],[[-50.   0.]],0.0,26
160,[[ 1.07507302  0.44452752]],[[  5.00000000e+01   4.72909126e-02]],[[ 50.   0.]],-2.627272920804065,27
160,[[ 1.11472378  1.03987602]],[[ 50.           0.05290449]],[[  5.00000000e+01   4.72909126e-02]],-0.31186567808360427,28
160,[[ 1.86367924  0.50661719]],[[ 50.           0.15468415]],[[ 50.           0.05290449]],-5.6544252133337105,29
160,[[ 1.02699165  1.0560911 ]],[[ 100.            0.15225919]],[[ 50.           0.15468415]],0.1212476844813043,30
160,[[ 1.86776284  1.64527266]],[[ 100.            0.16894596]],[[ 100.            0.15225919]],-1.8540848373235357,31
160,[[ 0.01768134  1.36902985]],[[  1.00000000e+02   5.63335831e-02]],[[ 100.            0.16894596]],11.261237535465057,32
160,[[ 1.90988763  0.12749379]],[[ 100.            0.19001312]],[[  1.00000000e+02   5.63335831e-02]],-14.8532819553527,33
160,[[ 0.80383485  0.29339331]],[[ 100.            0.22829624]],[[ 100.            0.19001312]],-4.253679508189704,34
160,[[ 0.11881037  0.68407451]],[[-50.           0.18119089]],[[ 100.            0.22829624]],4.710534471566555,35
160,[[ 1.44325267  0.07370292]],[[-50.           0.28390712]],[[-50.           0.18119089]],5.706457276126133,36
160,[[ 1.25191444  1.09446563]],[[-50.           0.29571578]],[[-50.           0.28390712]],0.6560366877182006,37
160,[[ 1.10791983  0.62567463]],[[-50.           0.33188417]],[[-50.           0.29571578]],2.0093550006074823,38
160,[[ 0.77866865  0.72438322]],[[ 50.           0.33595558]],[[-50.           0.33188417]],0.22618930318561437,39
160,[[ 1.04638638  0.73750402]],[[ 50.           0.35912176]],[[ 50.           0.33595558]],-1.2870098618267796,40
160,[[ 1.6097535   1.47449258]],[[ 50.           0.36926633]],[[ 50.           0.35912176]],-0.5635871636754081,41
160,[[ 1.09131113  0.59275975]],[[ 50.           0.40665768]],[[ 50.           0.36926633]],-2.077297426176722,42
160,[[ 0.76390541  0.04842226]],[[ 100.            0.46031892]],[[ 50.           0.40665768]],-2.981179803967829,43
160,[[ 1.30005449  1.11736427]],[[ 100.            0.47402068]],[[ 100.            0.46031892]],-1.5224184673026608,44
160,[[ 1.18417863  1.03915296]],[[ 100.            0.48489761]],[[ 100.            0.47402068]],-1.2085473033803917,45
160,[[ 1.65819833  1.90971023]],[[ 100.            0.46393828]],[[ 100.            0.48489761]],2.095932457328875,46
160,[[ 0.28957883  1.1441585 ]],Terminal,[[ 100.            0.46393828]],7.12149722778419,47
161,[[ 1.13530303  0.88664172]],[[  5.00000000e+01   1.86495989e-02]],[[ 50.   0.]],-1.036088825859835,0
161,[[ 1.24163002  1.01039025]],[[  5.00000000e+01   3.59925815e-02]],[[  5.00000000e+01   1.86495989e-02]],-0.9634990357766602,1
161,[[ 0.95053732  0.06739197]],[[ 50.           0.10222848]],[[  5.00000000e+01   3.59925815e-02]],-3.6797723182208983,2
161,[[ 0.0651817   1.04615866]],[[  5.00000000e+01   2.04804034e-02]],[[ 50.           0.10222848]],4.087403991360949,3
161,[[ 0.35475549  0.88962284]],[[ 100.    0.]],[[  5.00000000e+01   2.04804034e-02]],1.0240201705107046,4
161,[[ 1.39097922  0.00164887]],[[ 100.            0.10419978]],[[ 100.    0.]],-11.577752899206718,5
161,[[ 1.260966    0.42399104]],[[ 100.           0.1669729]],[[ 100.            0.10419978]],-6.97479134955058,6
161,[[ 0.69359608  0.70665872]],[[ 100.            0.16588435]],[[ 100.           0.1669729]],0.1088552894757927,7
161,[[ 0.55527071  0.47335737]],[[ 100.            0.17202785]],[[ 100.            0.16588435]],-0.6826111950707953,8
161,[[ 0.21312243  0.25916182]],[[-50.           0.16819123]],[[ 100.            0.17202785]],0.38366162344402877,9
161,[[ 1.33521168  0.85796088]],[[-50.           0.20398504]],[[-50.           0.16819123]],1.9885449949054876,10
161,[[ 1.16620253  0.66328944]],[[-50.           0.24170352]],[[-50.           0.20398504]],2.095471194334818,11
161,[[ 0.30526139  0.52037108]],[[-50.           0.22377771]],[[-50.           0.24170352]],-0.8962903510997711,12
161,[[ 0.32748113  0.86879074]],[[ 50.           0.17866858]],[[-50.           0.22377771]],-2.2554566754536363,13
161,[[ 1.24613324  0.96366382]],[[ 50.           0.19985379]],[[ 50.           0.17866858]],-1.1769559220409564,14
161,[[ 0.37316708  0.58559388]],[[ 50.           0.18215155]],[[ 50.           0.19985379]],0.8851116920941939,15
161,[[ 0.1085526   1.10781115]],[[ 50.           0.09888001]],[[ 50.           0.18215155]],4.163577264023647,16
161,[[ 0.09609093  0.75050153]],[[  1.00000000e+02   4.43457916e-02]],[[ 50.           0.09888001]],2.7267108297982334,17
161,[[ 0.97692396  1.66839369]],[[ 100.    0.]],[[  1.00000000e+02   4.43457916e-02]],4.4345791618927715,18
161,[[ 1.03476594  0.25864069]],[[  1.00000000e+02   5.82093939e-02]],[[ 100.    0.]],-6.4677104346442125,19
161,[[ 0.36907336  0.45727419]],[[  1.00000000e+02   5.08593253e-02]],[[  1.00000000e+02   5.82093939e-02]],0.7350068603571479,20
161,[[ 1.09841246  0.07213685]],[[ 100.         0.12783]],[[  1.00000000e+02   5.08593253e-02]],-8.552296710096707,21
161,[[ 1.71232363  1.99718872]],[[-50.           0.10409124]],[[ 100.         0.12783]],2.3738757877960106,22
161,[[ 0.04153824  1.20157964]],[[ -5.00000000e+01   7.42112174e-03]],[[-50.           0.10409124]],-4.833505803859368,23
161,[[ 1.42409132  0.2730868 ]],[[-50.           0.09374646]],[[ -5.00000000e+01   7.42112174e-03]],4.795852178805732,24
161,[[ 0.05365706  1.1374999 ]],[[ -5.00000000e+01   3.42622458e-03]],[[-50.           0.09374646]],-4.516011818990382,25
161,[[ 0.52140902  0.72189535]],[[ 50.   0.]],[[ -5.00000000e+01   3.42622458e-03]],-0.17131122913224273,26
161,[[ 0.61313919  0.17879282]],[[  5.00000000e+01   3.25759777e-02]],[[ 50.   0.]],-1.8097765369103014,27
161,[[ 0.40157339  0.39314328]],[[  5.00000000e+01   3.32082362e-02]],[[  5.00000000e+01   3.25759777e-02]],-0.03512547549930252,28
161,[[ 1.70367152  1.69744177]],[[  5.00000000e+01   3.36754676e-02]],[[  5.00000000e+01   3.32082362e-02]],-0.025957298190062983,29
161,[[ 0.12164374  0.72194042]],[[ 100.    0.]],[[  5.00000000e+01   3.36754676e-02]],1.6837733795397003,30
161,[[ 0.48276919  0.72870704]],[[ 100.    0.]],[[ 100.    0.]],-0.0,31
161,[[ 0.58567284  1.43386729]],[[ 100.    0.]],[[ 100.    0.]],-0.0,32
161,[[ 0.2299377   0.96277991]],[[ 100.    0.]],[[ 100.    0.]],-0.0,33
161,[[ 0.74372832  1.90207337]],[[ 100.    0.]],[[ 100.    0.]],-0.0,34
161,[[ 1.70739444  0.87819703]],[[-50.           0.06218981]],[[ 100.    0.]],-6.909978348249355,35
161,[[ 0.74862997  0.24126413]],[[-50.           0.10024224]],[[-50.           0.06218981]],2.1140243149168865,36
161,[[ 0.88056829  1.85049026]],[[ -5.00000000e+01   1.94154120e-02]],[[-50.           0.10024224]],-4.041341541763432,37
161,[[ 0.84207314  0.31338605]],[[-50.           0.05906694]],[[ -5.00000000e+01   1.94154120e-02]],2.202862882969672,38
161,[[ 1.72127521  0.7761257 ]],[[ 50.           0.12995316]],[[-50.           0.05906694]],3.9381229553392556,39
161,[[ 0.7797787   0.91321804]],[[ 50.           0.11883321]],[[ 50.           0.12995316]],0.5559972569202064,40
161,[[ 1.64022812  0.78833337]],[[ 50.           0.18272532]],[[ 50.           0.11883321]],-3.549561476038273,41
161,[[ 1.98473525  1.70610192]],[[ 50.           0.20362282]],[[ 50.           0.18272532]],-1.160972193595726,42
161,[[ 1.47887364  0.93346812]],[[ 100.            0.24452823]],[[ 50.           0.20362282]],-2.2725230198577266,43
161,[[ 0.96016865  0.41810566]],[[ 100.            0.28518296]],[[ 100.            0.24452823]],-4.51719159022676,44
161,[[ 1.46544967  1.8817074 ]],[[ 100.            0.25049481]],[[ 100.            0.28518296]],3.4688143967632588,45
161,[[ 0.04159774  0.16200358]],[[ 100.            0.24046099]],[[ 100.            0.25049481]],1.0033820732123195,46
161,[[ 0.37200213  1.23317397]],Terminal,[[ 100.            0.24046099]],7.176431978924344,47
162,[[ 1.1850334   0.24880246]],[[ 50.           0.07021732]],[[ 50.   0.]],-3.900962227346022,0
162,[[ 1.71459122  0.79469117]],[[ 50.           0.13920982]],[[ 50.           0.07021732]],-3.8329168512967415,1
162,[[ 0.24997864  1.40029023]],[[  5.00000000e+01   4.33505244e-02]],[[ 50.           0.13920982]],4.792964952192721,2
162,[[ 1.66435878  1.08489964]],[[ 50.           0.08680996]],[[  5.00000000e+01   4.33505244e-02]],-2.41441308124271,3
162,[[ 0.89139651  0.58723471]],[[ 100.            0.10962209]],[[ 50.           0.08680996]],-1.267340833043367,4
162,[[ 1.55219196  1.51920063]],[[ 100.            0.11209644]],[[ 100.            0.10962209]],-0.27492776109103306,5
162,[[ 0.22747603  1.93092769]],[[ 100.    0.]],[[ 100.            0.11209644]],11.2096444678684,6
162,[[ 0.26690265  0.16862543]],[[  1.00000000e+02   7.37079147e-03]],[[ 100.    0.]],-0.8189768301686514,7
162,[[ 1.19327198  1.44501049]],[[  1.00000000e+02  -8.67361738e-19]],[[  1.00000000e+02   7.37079147e-03]],0.7370791471517864,8
162,[[ 1.08696842  0.62520853]],[[ -5.00000000e+01   3.46319916e-02]],[[  1.00000000e+02  -8.67361738e-19]],-3.8479990719365675,9
162,[[ 1.43621046  1.00308398]],[[-50.           0.06711648]],[[ -5.00000000e+01   3.46319916e-02]],1.804693651822037,10
162,[[ 0.63375187  1.06443025]],[[ -5.00000000e+01   3.12266124e-02]],[[-50.           0.06711648]],-1.794493248416813,11
162,[[ 1.6976492   1.04677898]],[[-50.           0.08004188]],[[ -5.00000000e+01   3.12266124e-02]],2.7119592677167006,12
162,[[ 1.63345188  0.68573958]],[[ 50.          0.1511203]],[[-50.           0.08004188]],3.9488012382093025,13
162,[[ 0.48222626  0.0008643 ]],[[ 50.           0.18722245]],[[ 50.          0.1511203]],-2.0056748323396114,14
162,[[ 1.49865954  0.56106509]],[[ 50.           0.25754203]],[[ 50.           0.18722245]],-3.906643522919774,15
162,[[ 0.99797932  1.10372196]],[[ 50.           0.24873015]],[[ 50.           0.25754203]],0.440594318106291,16
162,[[ 0.10986927  0.08784803]],[[ 100.            0.25038174]],[[ 50.           0.24873015]],-0.091755166200852,17
162,[[ 1.94264698  1.42568017]],[[ 100.            0.28915425]],[[ 100.            0.25038174]],-4.308056727276954,18
162,[[ 0.17544899  0.10542491]],[[ 100.            0.29440606]],[[ 100.            0.28915425]],-0.5835340074461404,19
162,[[ 1.6356525  0.9063857]],[[ 100.            0.34910107]],[[ 100.            0.29440606]],-6.077223333846788,20
162,[[ 1.31598733  1.14640736]],[[ 100.            0.36181956]],[[ 100.            0.34910107]],-1.4131664095660246,21
162,[[ 1.65641067  0.04111206]],[[-50.           0.48296696]],[[ 100.            0.36181956]],-13.460821722857114,22
162,[[ 0.04796725  0.2736358 ]],[[-50.           0.46416125]],[[-50.           0.48296696]],-0.9402856117522396,23
162,[[ 1.2121705   1.63474332]],[[-50.           0.42894684]],[[-50.           0.46416125]],-1.7607200896189972,24
162,[[ 0.31789489  0.59998724]],[[-50.           0.40543915]],[[-50.           0.42894684]],-1.1753847916138038,25
162,[[ 0.13844395  0.58393217]],[[ 50.           0.36831513]],[[-50.           0.40543915]],-1.856200940740349,26
162,[[ 1.10924357  1.72544211]],[[ 50.           0.31696525]],[[ 50.           0.36831513]],2.567493941091387,27
162,[[ 1.02822446  1.81824628]],[[ 50.          0.2511301]],[[ 50.           0.31696525]],3.291757577104157,28
162,[[ 1.54512998  0.34936218]],[[ 50.           0.34081268]],[[ 50.          0.2511301]],-4.982365815583087,29
162,[[ 0.47790062  0.13944459]],[[ 100.            0.36619689]],[[ 50.           0.34081268]],-1.4102334357743356,30
162,[[ 1.27445665  0.19661217]],[[ 100.            0.44703522]],[[ 100.            0.36619689]],-8.982037366092266,31
162,[[ 0.44742194  1.05401925]],[[ 100.            0.39648545]],[[ 100.            0.44703522]],5.054977545568318,32
162,[[ 0.96216803  1.66402517]],[[ 100.            0.33799735]],[[ 100.            0.39648545]],5.848809528463295,33
162,[[ 1.43979734  1.01044209]],[[ 100.          0.370199]],[[ 100.            0.33799735]],-3.577960487648496,34
162,[[ 0.76291099  0.37031278]],[[-50.           0.39964386]],[[ 100.          0.370199]],-3.2716517045502935,35
162,[[ 1.36681237  0.503688  ]],[[-50.           0.46437819]],[[-50.           0.39964386]],3.5963515636954657,36
162,[[ 1.16525881  1.87778331]],[[-50.           0.40500115]],[[-50.           0.46437819]],-2.96885211112094,37
162,[[ 1.55199256  1.17039982]],[[-50.          0.4336206]],[[-50.           0.40500115]],1.5899697562053534,38
162,[[ 0.60501701  1.25962387]],[[ 50.           0.37907003]],[[-50.          0.4336206]],-2.7275285976902626,39
162,[[ 1.17441344  0.31964067]],[[ 50.           0.44317799]],[[ 50.           0.37907003]],-3.56155320144389,40
162,[[ 0.1921267   1.57130219]],[[ 50.          0.3282467]],[[ 50.           0.44317799]],5.746564539589966,41
162,[[ 1.20844188  0.22761059]],[[ 50.           0.40180904]],[[ 50.          0.3282467]],-4.08679706728749,42
162,[[ 1.5280982  1.8629722]],[[ 100.            0.37390288]],[[ 50.           0.40180904]],1.3953083115049307,43
162,[[ 0.60275048  0.61099665]],[[ 100.           0.3732157]],[[ 100.            0.37390288]],0.06871806372589773,44
162,[[ 0.54463502  0.25432238]],[[ 100.            0.39498915]],[[ 100.           0.3732157]],-2.419272018971319,45
162,[[ 0.56691584  0.08909745]],[[ 100.            0.43082552]],[[ 100.            0.39498915]],-3.9818198621101697,46
162,[[ 1.64435133  0.8788249 ]],Terminal,[[ 100.            0.43082552]],-6.379386845929247,47
163,[[ 1.52377009  0.92135243]],[[  5.00000000e+01   4.51813242e-02]],[[ 50.   0.]],-2.5100735671548873,0
163,[[ 0.55585819  0.79461961]],[[  5.00000000e+01   2.52845397e-02]],[[  5.00000000e+01   4.51813242e-02]],0.9948392249775359,1
163,[[ 1.00645393  1.63796794]],[[ 50.   0.]],[[  5.00000000e+01   2.52845397e-02]],1.2642269854618629,2
163,[[ 0.52993879  1.2918283 ]],[[ 50.   0.]],[[ 50.   0.]],-0.0,3
163,[[ 1.48833735  0.91803188]],[[  1.00000000e+02   4.27729102e-02]],[[ 50.   0.]],-2.3762727903899634,4
163,[[ 0.12039711  0.35316423]],[[  1.00000000e+02   2.33756506e-02]],[[  1.00000000e+02   4.27729102e-02]],1.9397259600986427,5
163,[[ 0.83531054  1.19351806]],[[  1.00000000e+02   3.46944695e-18]],[[  1.00000000e+02   2.33756506e-02]],2.3375650626032907,6
163,[[ 0.28036527  1.35049434]],[[ 100.    0.]],[[  1.00000000e+02   3.46944695e-18]],3.469446951953614e-16,7
163,[[ 0.37401094  1.29278912]],[[ 100.    0.]],[[ 100.    0.]],-0.0,8
163,[[ 1.66857613  1.45359716]],[[ -5.00000000e+01   1.61234230e-02]],[[ 100.    0.]],-1.7914914396455945,9
163,[[ 0.92050498  1.9416365 ]],[[-50.   0.]],[[ -5.00000000e+01   1.61234230e-02]],-0.8061711478405176,10
163,[[ 1.1984075   1.35810961]],[[-50.   0.]],[[-50.   0.]],0.0,11
163,[[ 0.22373704  1.82058801]],[[-50.   0.]],[[-50.   0.]],0.0,12
163,[[ 0.37159163  0.12039411]],[[  5.00000000e+01   1.88398143e-02]],[[-50.   0.]],1.046656352645342,13
163,[[ 1.66202817  1.78745287]],[[  5.00000000e+01   8.38775612e-03]],[[  5.00000000e+01   1.88398143e-02]],0.5226029111423235,14
163,[[ 1.82336788  0.57711638]],[[ 50.           0.10185662]],[[  5.00000000e+01   8.38775612e-03]],-5.192714547492546,15
163,[[ 1.95118574  1.47951657]],[[ 50.           0.13723181]],[[ 50.           0.10185662]],-1.9652882241934275,16
163,[[ 0.52843493  0.83351851]],[[ 100.            0.11180817]],[[ 50.           0.13723181]],1.2711815909376791,17
163,[[ 1.42786789  1.21822713]],[[ 100.            0.12753123]],[[ 100.            0.11180817]],-1.7470063788480026,18
163,[[ 0.8181985   0.81981383]],[[ 100.            0.12739662]],[[ 100.            0.12753123]],0.013461033544653889,19
163,[[ 0.34625149  0.51788932]],[[ 100.            0.11309347]],[[ 100.            0.12739662]],1.4303151919450308,20
163,[[ 1.13177124  1.86399993]],[[  1.00000000e+02   5.20744125e-02]],[[ 100.            0.11309347]],6.1019056888177605,21
163,[[ 0.90345449  0.6755894 ]],[[-50.           0.06916429]],[[  1.00000000e+02   5.20744125e-02]],-1.8988758061002684,22
163,[[ 1.20660633  1.6789451 ]],[[ -5.00000000e+01   2.98027301e-02]],[[-50.           0.06916429]],-1.9680782321265011,23
163,[[ 1.05051257  1.99726918]],[[ -5.00000000e+01  -3.46944695e-18]],[[ -5.00000000e+01   2.98027301e-02]],-1.4901365037646808,24
163,[[ 1.18311526  0.96780012]],[[ -5.00000000e+01   1.61486358e-02]],[[ -5.00000000e+01  -3.46944695e-18]],0.8971464337207422,25
163,[[ 0.26421569  1.6662438 ]],[[ 50.   0.]],[[ -5.00000000e+01   1.61486358e-02]],-0.8074317903486679,26
163,[[ 1.97708944  0.84789618]],[[ 50.           0.08468949]],[[ 50.   0.]],-4.704971940670247,27
163,[[ 1.70558208  0.83675836]],[[ 50.           0.14985127]],[[ 50.           0.08468949]],-3.6200987940192606,28
163,[[ 0.04459386  0.92592716]],[[ 50.           0.07640683]],[[ 50.           0.14985127]],3.6722220486890826,29
163,[[ 0.75530595  0.21412252]],[[ 100.            0.11699559]],[[ 50.           0.07640683]],-2.2549309622836993,30
163,[[ 0.53492     0.73554945]],[[ 100.            0.10027647]],[[ 100.            0.11699559]],1.6719120780291141,31
163,[[ 0.75443891  1.69476364]],[[  1.00000000e+02   2.19160743e-02]],[[ 100.            0.10027647]],7.83603944943374,32
163,[[ 1.81487117  0.42859623]],[[ 100.            0.12588669]],[[  1.00000000e+02   2.19160743e-02]],-11.552291110596604,33
163,[[ 0.31962431  0.6278869 ]],[[ 100.            0.10019814]],[[ 100.            0.12588669]],2.5688549511511836,34
163,[[ 0.03939784  1.02489597]],[[ -5.00000000e+01   1.80733008e-02]],[[ 100.            0.10019814]],8.212484400535896,35
163,[[ 0.04042213  1.54822217]],[[-50.   0.]],[[ -5.00000000e+01   1.80733008e-02]],-0.9036650387803096,36
163,[[ 1.60157213  0.83375619]],[[-50.          0.0575862]],[[-50.   0.]],3.1992330744828545,37
163,[[ 0.81266059  1.92343991]],[[ -5.00000000e+01  -6.93889390e-18]],[[-50.          0.0575862]],-2.8793097670345698,38
163,[[ 1.22639979  1.17986284]],[[  5.00000000e+01   3.49027151e-03]],[[ -5.00000000e+01  -6.93889390e-18]],0.1939039725475239,39
163,[[ 1.55598616  0.17880427]],[[ 50.           0.10677891]],[[  5.00000000e+01   3.49027151e-03]],-5.73825788816473,40
163,[[ 0.81405245  1.97932827]],[[  5.00000000e+01   9.67259509e-03]],[[ 50.           0.10677891]],4.855315920015032,41
163,[[ 0.31367856  1.14163965]],[[ 50.   0.]],[[  5.00000000e+01   9.67259509e-03]],0.4836297546259971,42
163,[[ 0.14112471  1.09465631]],[[ 100.    0.]],[[ 50.   0.]],-0.0,43
163,[[ 1.84737458  1.42899436]],[[  1.00000000e+02   3.13785167e-02]],[[ 100.    0.]],-3.486501860615512,44
163,[[ 1.18514583  1.52879321]],[[  1.00000000e+02   2.74123501e-03]],[[  1.00000000e+02   3.13785167e-02]],2.863728173424272,45
163,[[ 0.87964397  0.83457345]],[[  1.00000000e+02   6.12152387e-03]],[[  1.00000000e+02   2.74123501e-03]],-0.37558765084794166,46
163,[[ 0.57145276  1.35677362]],Terminal,[[  1.00000000e+02   6.12152387e-03]],0.612152386892836,47
164,[[ 1.51996592  1.86824856]],[[ 50.   0.]],[[ 50.   0.]],-0.0,0
164,[[ 0.63155007  1.30477224]],[[ 50.   0.]],[[ 50.   0.]],-0.0,1
164,[[ 1.79837943  0.09642209]],[[ 50.          0.1276468]],[[ 50.   0.]],-7.091488919525781,2
164,[[ 0.1257256   1.37841752]],[[  5.00000000e+01   2.32558068e-02]],[[ 50.          0.1276468]],5.219549685802031,3
164,[[ 0.86181752  1.41301463]],[[ 100.    0.]],[[  5.00000000e+01   2.32558068e-02]],1.1627903417711714,4
164,[[ 0.67066496  0.20519834]],[[  1.00000000e+02   3.49099966e-02]],[[ 100.    0.]],-3.8788885100630757,5
164,[[ 1.40378656  1.1002029 ]],[[  1.00000000e+02   5.76787710e-02]],[[  1.00000000e+02   3.49099966e-02]],-2.5298638228268984,6
164,[[ 1.00568403  0.27321833]],[[ 100.           0.1126137]],[[  1.00000000e+02   5.76787710e-02]],-6.103880806167131,7
164,[[ 1.36771958  1.97932121]],[[  1.00000000e+02   6.16468955e-02]],[[ 100.           0.1126137]],5.096680274038351,8
164,[[ 0.63773837  0.8229059 ]],[[ -5.00000000e+01   4.62162675e-02]],[[  1.00000000e+02   6.16468955e-02]],1.5430627979687936,9
164,[[ 0.24983884  1.97765809]],[[-50.   0.]],[[ -5.00000000e+01   4.62162675e-02]],-2.310813376572125,10
164,[[ 1.1923701   1.53136944]],[[-50.   0.]],[[-50.   0.]],0.0,11
164,[[ 0.52530649  1.48571579]],[[-50.   0.]],[[-50.   0.]],0.0,12
164,[[ 0.38700574  1.62604336]],[[ 50.   0.]],[[-50.   0.]],0.0,13
164,[[ 1.11198537  0.04021766]],[[ 50.           0.08038258]],[[ 50.   0.]],-4.465698793836418,14
164,[[ 1.10449923  1.99054062]],[[  5.00000000e+01   6.54579591e-03]],[[ 50.           0.08038258]],3.691839118836319,15
164,[[ 0.17378245  0.67311981]],[[ 50.   0.]],[[  5.00000000e+01   6.54579591e-03]],0.32728979561645677,16
164,[[ 0.24650616  0.97804438]],[[ 100.    0.]],[[ 50.   0.]],-0.0,17
164,[[ 0.19804853  0.75337035]],[[ 100.    0.]],[[ 100.    0.]],-0.0,18
164,[[ 1.02618179  1.21203554]],[[ 100.    0.]],[[ 100.    0.]],-0.0,19
164,[[ 0.13758289  0.36110863]],[[ 100.    0.]],[[ 100.    0.]],-0.0,20
164,[[ 0.27640894  0.77449108]],[[ 100.    0.]],[[ 100.    0.]],-0.0,21
164,[[ 1.92979181  1.99851516]],[[-50.   0.]],[[ 100.    0.]],-0.0,22
164,[[ 1.27518389  1.05511555]],[[ -5.00000000e+01   1.65051256e-02]],[[-50.   0.]],0.9169514238523487,23
164,[[ 1.61953986  0.2781868 ]],[[-50.          0.1171066]],[[ -5.00000000e+01   1.65051256e-02]],5.5889710723501125,24
164,[[ 0.31684939  1.74206832]],[[-50.   0.]],[[-50.          0.1171066]],-5.855330246582216,25
164,[[ 0.96027128  1.78062784]],[[ 50.   0.]],[[-50.   0.]],0.0,26
164,[[ 0.79532936  0.86766391]],[[ 50.   0.]],[[ 50.   0.]],-0.0,27
164,[[ 1.91880642  1.04762765]],[[ 50.           0.06533841]],[[ 50.   0.]],-3.629911526654587,28
164,[[ 1.27509258  1.34137452]],[[ 50.           0.05981491]],[[ 50.           0.06533841]],0.276174777483873,29
164,[[ 0.68664582  0.63599373]],[[  1.00000000e+02   6.36138190e-02]],[[ 50.           0.05981491]],-0.2110503899958656,30
164,[[ 0.03858636  1.39370107]],[[ 100.    0.]],[[  1.00000000e+02   6.36138190e-02]],6.361381895003068,31
164,[[ 1.47457119  0.26140776]],[[  1.00000000e+02   9.09872576e-02]],[[ 100.    0.]],-10.109695293860417,32
164,[[ 0.78049519  0.97035485]],[[  1.00000000e+02   7.51656193e-02]],[[  1.00000000e+02   9.09872576e-02]],1.5821638336457111,33
164,[[ 0.58293787  1.85459323]],[[ 100.    0.]],[[  1.00000000e+02   7.51656193e-02]],7.516561930828665,34
164,[[ 0.6468922   1.15532849]],[[-50.   0.]],[[ 100.    0.]],-0.0,35
164,[[ 1.9089276   1.53072309]],[[ -5.00000000e+01   2.83653389e-02]],[[-50.   0.]],1.575852158466769,36
164,[[ 0.07095422  0.94530034]],[[-50.   0.]],[[ -5.00000000e+01   2.83653389e-02]],-1.4182669426200922,37
164,[[ 0.74042544  1.50629916]],[[-50.   0.]],[[-50.   0.]],0.0,38
164,[[ 1.07575725  0.02319699]],[[ 50.           0.07894202]],[[-50.   0.]],4.385667748341242,39
164,[[ 1.20884015  0.29343844]],[[ 50.           0.14759715]],[[ 50.           0.07894202]],-3.8141737696745213,40
164,[[ 0.143164    0.46955645]],[[ 50.           0.12039778]],[[ 50.           0.14759715]],1.3599685322939667,41
164,[[ 1.55370976  0.68727755]],[[ 50.           0.18538019]],[[ 50.           0.12039778]],-3.6101342287635987,42
164,[[ 1.15137334  0.79343586]],[[ 100.           0.2122255]],[[ 50.           0.18538019]],-1.491406160162613,43
164,[[ 0.98569942  1.04742313]],[[ 100.            0.20708186]],[[ 100.           0.2122255]],0.5143641869727628,44
164,[[ 1.49948635  0.31369161]],[[ 100.            0.29601647]],[[ 100.            0.20708186]],-9.88162287338296,45
164,[[ 1.07437543  1.69748087]],[[ 100.            0.24409101]],[[ 100.            0.29601647]],5.19254534068884,46
164,[[ 0.90313079  0.3554373 ]],Terminal,[[ 100.            0.24409101]],-4.5641124475833825,47
165,[[ 0.58559659  0.64690474]],[[ 50.   0.]],[[ 50.   0.]],-0.0,0
165,[[ 1.0450327   1.04181524]],[[  5.00000000e+01   2.41309559e-04]],[[ 50.   0.]],-0.013406086630030992,1
165,[[ 0.87242564  0.00113216]],[[ 50.           0.06558832]],[[  5.00000000e+01   2.41309559e-04]],-3.630389526467173,2
165,[[ 1.88892227  1.20546652]],[[ 50.          0.1168475]],[[ 50.           0.06558832]],-2.8477322586336054,3
165,[[ 1.24564843  0.54550416]],[[ 100.            0.16935832]],[[ 50.          0.1168475]],-2.9172677982336124,4
165,[[ 1.1175742   1.27763015]],[[ 100.            0.15602033]],[[ 100.            0.16935832]],1.3337995892892556,5
165,[[ 0.5644743   0.99141661]],[[ 100.           0.1204418]],[[ 100.            0.15602033]],3.5578526089189766,6
165,[[ 1.49825452  1.6499503 ]],[[ 100.            0.10780048]],[[ 100.           0.1204418]],1.2641315572275478,7
165,[[ 0.62724194  0.61244401]],[[ 100.            0.10891033]],[[ 100.            0.10780048]],-0.1233161498225041,8
165,[[ 0.26060831  1.37758241]],[[ -5.00000000e+01   1.58291556e-02]],[[ 100.            0.10891033]],9.30811742395148,9
165,[[ 1.35263703  0.66073669]],[[-50.           0.06772168]],[[ -5.00000000e+01   1.58291556e-02]],2.882918078176017,10
165,[[ 0.33538426  0.17994831]],[[-50.           0.07937938]],[[-50.           0.06772168]],0.6476497777782947,11
165,[[ 1.78805341  1.22449173]],[[-50.          0.1216465]],[[-50.           0.07937938]],2.3481736713955685,12
165,[[ 0.8040265   0.91329651]],[[ 50.           0.11254067]],[[-50.          0.1216465]],-0.4552916840154658,13
