episode,reward,step,cum max reward,rolling mean,rolling std
358,-141.68248443613817,1128,32.03935456693843,-145.51059809532654,20.248117467980595
359,-129.39694092035364,1128,32.03935456693843,-144.91532543741627,20.320820994914243
360,-149.3015428798224,1128,32.03935456693843,-145.2009213549329,20.289426160896117
361,-154.98162407643443,1128,32.03935456693843,-145.72054575249604,20.232490958252995
362,-150.72076182694974,1128,32.03935456693843,-145.65082871651876,20.209205368644575
363,-141.5637828152673,1128,32.03935456693843,-145.91230949694037,20.075094919499602
364,-118.45600899434203,1128,32.03935456693843,-145.62670423966102,20.37674380324338
365,-146.28472647390265,1128,32.03935456693843,-145.16794811144666,20.116987079998715
366,-170.1035529727891,1128,32.03935456693843,-145.97419763465942,20.377298494784807
367,-104.11239683822265,1128,32.03935456693843,-144.92678745514084,21.29103570714049
368,-139.51754385964912,1128,32.03935456693843,-144.6130383720811,21.26378497615348
369,-166.73512878058025,1128,32.03935456693843,-144.2750297783701,20.772068254369618
370,-158.3930405596293,1128,32.03935456693843,-144.10395619317882,20.619450989574617
371,-157.7339318023364,1128,32.03935456693843,-144.47249397149758,20.71344221529685
372,-90.95403723650249,1128,32.03935456693843,-143.8114388009557,21.928372844204855
373,-125.91712541063701,1128,32.03935456693843,-143.04597918157864,21.938678695010957
374,-158.81578947368422,1128,32.03935456693843,-143.04597918157864,21.938678695010957
375,-152.67046039242487,1128,32.03935456693843,-143.1354614486655,21.97021878647192
376,-132.6956853887498,1128,32.03935456693843,-142.82327127069823,22.017535568436042
377,-158.4111492663621,1128,32.03935456693843,-142.6179011642116,21.822913662985655
378,-139.61256961282993,1128,32.03935456693843,-142.16958042866614,21.66886645194066
379,-188.29405359039689,1128,32.03935456693843,-142.81851104789885,22.604249814586353
380,-158.4137522995297,1128,32.03935456693843,-142.59383368652377,22.3921905062664
381,-146.4370079613164,1128,32.03935456693843,-143.23550032100715,22.0699807678816
382,-146.61821239630243,1128,32.03935456693843,-143.38647531830117,22.069353108820827
383,-139.5840460894553,1128,32.03935456693843,-144.08537788002423,21.415892387815763
384,-143.00438822959117,1128,32.03935456693843,-143.40508319592976,20.937334596065753
385,-159.51524104568443,1128,32.03935456693843,-143.43080737642373,20.95682530711903
386,-154.68070792667683,1128,32.03935456693843,-142.95464381797078,20.434401227235877
387,-116.55520329980598,1128,32.03935456693843,-142.44436958330758,20.80551110746336
388,-94.88454830908907,1128,32.03935456693843,-141.50571765473626,21.97117423362527
389,-121.93747701104742,1128,32.03935456693843,-140.6522324568295,21.968714148320338
390,-176.04827519518395,1128,32.03935456693843,-141.39287129648412,22.59293696277346
391,-145.84824353531286,1128,32.03935456693843,-140.95009251578816,22.29758365935702
392,-149.5000051027754,1128,32.03935456693843,-141.20928044821932,22.328336180236484
393,-116.14570016805148,1128,32.03935456693843,-141.43015713994473,22.021259204077044
394,-137.17596240477735,1128,32.03935456693843,-141.57228472903836,21.97154447160146
395,-132.46217155317504,1128,32.03935456693843,-141.67053678307985,21.919483440853888
396,-156.66427401852434,1128,32.03935456693843,-141.7181443474388,21.9503349289867
397,-124.93080879512272,1128,32.03935456693843,-141.72902240943267,21.941697940807646
398,-136.59174587745255,1128,32.03935456693843,-142.12819562159942,21.673656420042455
399,-164.55938918501326,1128,32.03935456693843,-143.72175863895987,20.576539201739138
400,-144.121814101755,1128,32.03935456693843,-143.42141848022155,20.467156629216426
401,-139.87045090651614,1128,32.03935456693843,-142.60269844519374,19.83220762123001
402,-141.42401602111667,1128,32.03935456693843,-142.74061731202843,19.801238960420385
403,-143.8568712695315,1128,32.03935456693843,-142.78893701943718,19.801251191044205
404,-147.83044821700065,1128,32.03935456693843,-143.1985705149182,19.7083625754087
405,-190.19617404363956,1128,32.03935456693843,-144.10734009633637,20.902819028388684
406,-129.7866245721331,1128,32.03935456693843,-143.547451218463,20.942318806514205
407,-139.3903437758379,1128,32.03935456693843,-143.29566415066054,20.922217340874905
408,-131.69611040262112,1128,32.03935456693843,-143.07638254149063,20.992374312038265
409,-159.79227259680516,1128,32.03935456693843,-143.99496617710093,20.794010096186565
410,-142.11771396178887,1128,32.03935456693843,-143.90236589905393,20.792859824446413
411,-143.896734578406,1128,32.03935456693843,-143.31999215695654,20.405730328547378
412,-154.85201762899885,1128,32.03935456693843,-144.44753928564046,19.574954602117682
413,-146.3524619842368,1128,32.03935456693843,-144.59942635507574,19.562344996540816
414,-158.26345185682158,1128,32.03935456693843,-144.4111668678811,19.384434028768997
415,-164.8466651514858,1128,32.03935456693843,-144.5545807477001,19.513671020080142
416,-116.69050202052166,1128,32.03935456693843,-143.64250453032645,19.840124946239804
417,-101.3662339642874,1128,32.03935456693843,-143.8738866798328,19.26404081653321
418,-156.7273827806775,1128,32.03935456693843,-144.5585590658337,19.158558479101817
419,-120.06385364863068,1128,32.03935456693843,-143.69740493638804,19.372876163295285
420,-124.94483708517338,1128,32.03935456693843,-143.0812799740047,19.521332844462368
421,-133.93381766689058,1128,32.03935456693843,-143.10879402463004,19.507229784926807
422,-120.58938489265496,1128,32.03935456693843,-142.268310371881,19.64721918088714
423,-143.56999498670956,1128,32.03935456693843,-142.35625315796722,19.64391829588865
424,-134.65613291941114,1128,32.03935456693843,-141.16429936527862,18.379800897147767
425,-142.12853016629575,1128,32.03935456693843,-140.80240554009563,18.191808944738305
426,-168.8520776861445,1128,32.03935456693843,-141.3005182006474,18.65068502948617
427,-148.44537593247222,1128,32.03935456693843,-141.34112183478447,18.664508871366582
428,-168.8867420600553,1128,32.03935456693843,-141.99229285635337,19.107711457300717
429,-95.59753698062204,1128,32.03935456693843,-140.93880727304295,20.319108021841465
430,-176.45038756668546,1128,32.03935456693843,-141.31514386239854,20.821604690639823
431,-161.76905904776285,1128,32.03935456693843,-141.47266277620045,20.95142301393467
432,-143.45269484505545,1128,32.03935456693843,-142.07038481053934,20.605216172378352
433,-163.0085039625484,1128,32.03935456693843,-143.58425049172732,19.53439171355056
434,-148.30951295861877,1128,32.03935456693843,-144.1702957350067,19.26393139348385
435,-132.85039515537335,1128,32.03935456693843,-143.21034284523313,18.707573190081042
436,-125.6325462794649,1128,32.03935456693843,-142.7611051284365,18.884676161276573
437,-154.1251872745966,1128,32.03935456693843,-142.86388695447698,18.934707147198694
438,-143.57300973947235,1128,32.03935456693843,-143.47338272273078,18.491363125093702
439,-182.40935936579774,1128,32.03935456693843,-144.47856932186457,19.350726566045186
440,-162.49958663896106,1128,32.03935456693843,-145.14606743488204,19.444642024222663
441,-160.9700428973,1128,32.03935456693843,-145.24175118774372,19.51308283516808
442,-136.591761713691,1128,32.03935456693843,-145.500883474823,19.31363383481832
443,-166.0783110449676,1128,32.03935456693843,-146.15614047854555,19.503764437441557
444,-119.70105570756489,1128,32.03935456693843,-145.15928862349116,19.687291258644766
445,-152.15488487407737,1128,32.03935456693843,-145.33780130732055,19.714071601624074
446,-153.45259274195362,1128,32.03935456693843,-145.63962668144137,19.732427006876875
447,-150.40220352175615,1128,32.03935456693843,-145.83914195923336,19.734223390840967
448,-161.66991870933037,1128,32.03935456693843,-146.23498745789553,19.87173305666797
449,-164.38495395303502,1128,32.03935456693843,-146.60286536314075,20.054335190794784
450,-133.5067329390424,1128,32.03935456693843,-145.3431000052608,19.00686273563992
