tempus_interval_time,C_electricity_price [$/MWh],C_demand [MW]
2018-05-26 12:10:00,54.06,0.3120212534635677
2018-05-26 12:15:00,54.06,0.20843321581571433
2018-05-26 12:20:00,54.06,0.7248309523769432
2018-05-26 12:25:00,54.06,0.0
2018-05-26 12:30:00,56.96,0.0
2018-05-26 12:35:00,56.96,0.0
2018-05-26 12:40:00,56.96,0.0
2018-05-26 12:45:00,56.96,0.0
2018-05-26 12:50:00,56.96,0.0
2018-05-26 12:55:00,56.96,0.0
2018-05-26 13:00:00,55.2,1.1321984411984056
2018-05-26 13:05:00,55.2,1.0018883096786197
2018-05-26 13:10:00,55.2,1.376503910293747
2018-05-26 13:15:00,55.2,0.9175297472280814
2018-05-26 13:20:00,55.2,0.0
2018-05-26 13:25:00,55.2,2.210572102344899
2018-05-26 13:30:00,57.02,0.0
2018-05-26 13:35:00,57.02,0.0
2018-05-26 13:40:00,57.02,7.9049708697767445
2018-05-26 13:45:00,57.02,0.0
2018-05-26 13:50:00,57.02,5.6158749126862775
2018-05-26 13:55:00,57.02,0.0
2018-05-26 14:00:00,58.85,2.951369867670003
2018-05-26 14:05:00,58.85,0.0
2018-05-26 14:10:00,58.85,0.0
2018-05-26 14:15:00,58.85,2.0257034485461394
2018-05-26 14:20:00,58.85,2.7830587317213884
2018-05-26 14:25:00,58.85,2.2862087667389166
2018-05-26 14:30:00,60.86,0.3259753319194779
2018-05-26 14:35:00,60.86,0.0
2018-05-26 14:40:00,60.86,1.786363229508754
2018-05-26 14:45:00,60.86,0.0
2018-05-26 14:50:00,60.86,0.27779485382715785
2018-05-26 14:55:00,60.86,0.421071709416158
2018-05-26 15:00:00,64.42,0.36000409995303406
2018-05-26 15:05:00,64.42,0.7984657156484046
2018-05-26 15:10:00,64.42,0.2287932849619722
2018-05-26 15:15:00,64.42,0.0
2018-05-26 15:20:00,64.42,0.00019439983218136133
2018-05-26 15:25:00,64.42,0.030593150866567484
2018-05-26 15:30:00,70.59,0.0
2018-05-26 15:35:00,70.59,0.0
2018-05-26 15:40:00,70.59,0.0022988661479043915
2018-05-26 15:45:00,70.59,0.0
2018-05-26 15:50:00,70.59,0.0
2018-05-26 15:55:00,70.59,1.4088967294749148
2018-05-26 16:00:00,74.47,0.0
2018-05-26 16:05:00,74.47,0.14656741802750442
2018-05-26 16:10:00,74.47,0.0
2018-05-26 16:15:00,74.47,0.3815209821335986
2018-05-26 16:20:00,74.47,2.025281441302984
2018-05-26 16:25:00,74.47,0.5655581679044733
2018-05-26 16:30:00,86.1,0.0
2018-05-26 16:35:00,86.1,0.992971578524751
2018-05-26 16:40:00,86.1,0.0
2018-05-26 16:45:00,86.1,0.0
2018-05-26 16:50:00,86.1,0.0
2018-05-26 16:55:00,86.1,0.0
2018-05-26 17:00:00,112.75,0.0
2018-05-26 17:05:00,112.75,0.06418668068810995
2018-05-26 17:10:00,112.75,1.6748648836308178
2018-05-26 17:15:00,112.75,0.7580824525291555
2018-05-26 17:20:00,112.75,0.0
2018-05-26 17:25:00,112.75,0.0
2018-05-26 17:30:00,105.7,3.5591826662149764
2018-05-26 17:35:00,105.7,2.5273335857041044
2018-05-26 17:40:00,105.7,2.263359400812689
2018-05-26 17:45:00,105.7,0.0
2018-05-26 17:50:00,105.7,5.65747454899456
2018-05-26 17:55:00,105.7,3.8030502715832744
2018-05-26 18:00:00,99.85,3.948916531282116
2018-05-26 18:05:00,99.85,0.0
2018-05-26 18:10:00,99.85,0.9355423914741361
2018-05-26 18:15:00,99.85,3.596227490394206
2018-05-26 18:20:00,99.85,0.0
2018-05-26 18:25:00,99.85,1.6312221788853674
2018-05-26 18:30:00,101.18,0.0
2018-05-26 18:35:00,101.18,0.0
2018-05-26 18:40:00,101.18,1.9860220228243581
2018-05-26 18:45:00,101.18,0.0
2018-05-26 18:50:00,101.18,0.7327118177260175
2018-05-26 18:55:00,101.18,0.0
2018-05-26 19:00:00,92.55,1.098024097196956
2018-05-26 19:05:00,92.55,0.0
2018-05-26 19:10:00,92.55,0.2521240604100418
2018-05-26 19:15:00,92.55,0.33944850321565245
2018-05-26 19:20:00,92.55,0.00021537390378792318
2018-05-26 19:25:00,92.55,0.0238750323018745
2018-05-26 19:30:00,90.5,1.8689415312914046
2018-05-26 19:35:00,90.5,0.0
2018-05-26 19:40:00,90.5,0.0
2018-05-26 19:45:00,90.5,0.0
2018-05-26 19:50:00,90.5,1.0682563311858095
2018-05-26 19:55:00,90.5,0.16946941926315823
2018-05-26 20:00:00,77.94,0.0
2018-05-26 20:05:00,77.94,0.6076821380173092
2018-05-26 20:10:00,77.94,1.1906717646011469
2018-05-26 20:15:00,77.94,2.8106778376484973
2018-05-26 20:20:00,77.94,1.0239487599370674
2018-05-26 20:25:00,77.94,0.3076122069037709
2018-05-26 20:30:00,63.26,0.0
2018-05-26 20:35:00,63.26,0.3030101206701175
2018-05-26 20:40:00,63.26,0.0
2018-05-26 20:45:00,63.26,0.0
2018-05-26 20:50:00,63.26,0.0
2018-05-26 20:55:00,63.26,0.0
2018-05-26 21:00:00,71.1,0.0
2018-05-26 21:05:00,71.1,0.0
2018-05-26 21:10:00,71.1,0.0
2018-05-26 21:15:00,71.1,0.0
2018-05-26 21:20:00,71.1,0.010115171525487854
2018-05-26 21:25:00,71.1,0.0
2018-05-26 21:30:00,66.16,0.0
2018-05-26 21:35:00,66.16,2.4828295545910626
2018-05-26 21:40:00,66.16,4.102201385741978
2018-05-26 21:45:00,66.16,2.0866152657421537
2018-05-26 21:50:00,66.16,2.9809121679492927
2018-05-26 21:55:00,66.16,0.0
2018-05-26 22:00:00,63.53,0.0
2018-05-26 22:05:00,63.53,5.228735690892079
2018-05-26 22:10:00,63.53,0.0
2018-05-26 22:15:00,63.53,4.79538057166285
2018-05-26 22:20:00,63.53,0.0
2018-05-26 22:25:00,63.53,2.2960427521719806
2018-05-26 22:30:00,60.46,0.0
2018-05-26 22:35:00,60.46,0.0
2018-05-26 22:40:00,60.46,0.990700104107228
2018-05-26 22:45:00,60.46,0.0
2018-05-26 22:50:00,60.46,1.9640118546275445
2018-05-26 22:55:00,60.46,0.28524818230339033
2018-05-26 23:00:00,61.09,0.0
2018-05-26 23:05:00,61.09,0.0
2018-05-26 23:10:00,61.09,0.4585290925426052
2018-05-26 23:15:00,61.09,0.15862746675614706
2018-05-26 23:20:00,61.09,0.0
2018-05-26 23:25:00,61.09,0.09485791806261422
2018-05-26 23:30:00,63.98,0.0
