,action,discounted_return,observation,reward,scaled_reward,step
2009-11-20 13:10:00,[ 2.  0.],12.326190099819753,[ 40.7  10.   11.   20.   13.    5.    4.    4. ],-33.91666666666667,0.12288020833333332,1585
2009-11-20 13:15:00,[ 2.  0.],12.326575647966102,[ 40.7  10.   11.   20.   13.   10.    4.    4. ],-33.91666666666667,0.12288020833333332,1586
2009-11-20 13:20:00,[ 2.  0.],12.326965090538154,[ 40.7  10.   11.   20.   13.   15.    4.    4. ],-33.91666666666667,0.12288020833333332,1587
2009-11-20 13:25:00,[ 2.  0.],12.327358466873537,[ 40.7  10.   11.   20.   13.   20.    4.    4. ],-33.91666666666667,0.12288020833333332,1588
2009-11-20 13:30:00,[ 2.  0.],12.32775581670728,[ 40.7  10.   11.   20.   13.   25.    4.    4. ],-33.91666666666667,0.12288020833333332,1589
2009-11-20 13:35:00,[ 2.  0.],12.328157180175689,[ 42.41  10.    11.    20.    13.    30.     4.     4.  ],-35.34166666666667,0.12279114583333334,1590
2009-11-20 13:40:00,[ 2.  0.],12.328652559941784,[ 42.41  10.    11.    20.    13.    35.     4.     4.  ],-35.34166666666667,0.12279114583333334,1591
2009-11-20 13:45:00,[ 2.  0.],12.32915294354388,[ 42.41  10.    11.    20.    13.    40.     4.     4.  ],-35.34166666666667,0.12279114583333334,1592
2009-11-20 13:50:00,[ 2.  0.],12.329658381525817,[ 42.41  10.    11.    20.    13.    45.     4.     4.  ],-35.34166666666667,0.12279114583333334,1593
2009-11-20 13:55:00,[ 2.  0.],12.3301689249419,[ 42.41  10.    11.    20.    13.    50.     4.     4.  ],-35.34166666666667,0.12279114583333334,1594
2009-11-20 14:00:00,[ 2.  0.],12.33068462536221,[ 42.41  10.    11.    20.    13.    55.     4.     4.  ],-35.34166666666667,0.12279114583333334,1595
2009-11-20 14:05:00,[ 2.  0.],12.331205534877666,[ 43.74  10.    11.    20.    14.     0.     4.     4.  ],-36.45,0.122721875,1596
2009-11-20 14:10:00,[ 2.  0.],12.331801676644108,[ 43.74  10.    11.    20.    14.     5.     4.     4.  ],-36.45,0.122721875,1597
2009-11-20 14:15:00,[ 2.  0.],12.332403840044556,[ 43.74  10.    11.    20.    14.    10.     4.     4.  ],-36.45,0.122721875,1598
2009-11-20 14:20:00,[ 2.  0.],12.333012085903594,[ 43.74  10.    11.    20.    14.    15.     4.     4.  ],-36.45,0.122721875,1599
2009-11-20 14:25:00,[ 2.  0.],12.333626475660191,[ 43.74  10.    11.    20.    14.    20.     4.     4.  ],-36.45,0.122721875,1600
2009-11-20 14:30:00,[ 2.  0.],12.33424707137394,[ 43.74  10.    11.    20.    14.    25.     4.     4.  ],-36.45,0.122721875,1601
2009-11-20 14:35:00,[ 2.  0.],12.334873935731244,[ 45.03  10.    11.    20.    14.    30.     4.     4.  ],-37.525000000000006,0.1226546875,1602
2009-11-20 14:40:00,[ 2.  0.],12.335574998213373,[ 45.03  10.    11.    20.    14.    35.     4.     4.  ],-37.525000000000006,0.1226546875,1603
2009-11-20 14:45:00,[ 2.  0.],12.3362831421347,[ 45.03  10.    11.    20.    14.    40.     4.     4.  ],-37.525000000000006,0.1226546875,1604
2009-11-20 14:50:00,[ 2.  0.],12.336998439024947,[ 45.03  10.    11.    20.    14.    45.     4.     4.  ],-37.525000000000006,0.1226546875,1605
2009-11-20 14:55:00,[ 2.  0.],12.337720961136306,[ 45.03  10.    11.    20.    14.    50.     4.     4.  ],-37.525000000000006,0.1226546875,1606
2009-11-20 15:00:00,[ 2.  0.],12.338450781450824,[ 45.03  10.    11.    20.    14.    55.     4.     4.  ],-37.525000000000006,0.1226546875,1607
2009-11-20 15:05:00,[ 0.  2.],12.339187973687672,[ 30.36  10.    11.    20.    15.     0.     4.     4.  ],-20.2398988,0.123735006325,1608
2009-11-20 15:10:00,[ 0.  2.],12.338841381174449,[ 30.36     10.       11.       20.       15.        5.        4.        3.83333],-20.2398988,0.123735006325,1609
2009-11-20 15:15:00,[ 0.  2.],12.338491287726722,[ 30.36     10.       11.       20.       15.       10.        4.        3.66666],-20.2398988,0.123735006325,1610
2009-11-20 15:20:00,[ 0.  2.],12.338137657981537,[ 30.36     10.       11.       20.       15.       15.        4.        3.49999],-20.2398988,0.123735006325,1611
2009-11-20 15:25:00,[ 0.  2.],12.337780456218713,[ 30.36     10.       11.       20.       15.       20.        4.        3.33332],-20.2398988,0.123735006325,1612
2009-11-20 15:30:00,[ 0.  2.],12.33741964635728,[ 30.36     10.       11.       20.       15.       25.        4.        3.16665],-20.2398988,0.123735006325,1613
2009-11-20 15:35:00,[ 0.  2.],12.337055191951823,[ 35.59     10.       11.       20.       15.       30.        4.        2.99998],-23.726548033333334,0.12351709074791667,1614
2009-11-20 15:40:00,[ 0.  2.],12.336907172933223,[ 35.59     10.       11.       20.       15.       35.        4.        2.83331],-23.726548033333334,0.12351709074791667,1615
2009-11-20 15:45:00,[ 0.  2.],12.336757658773033,[ 35.59     10.       11.       20.       15.       40.        4.        2.66664],-23.726548033333334,0.12351709074791667,1616
2009-11-20 15:50:00,[ 0.  2.],12.336606634368819,[ 35.59     10.       11.       20.       15.       45.        4.        2.49997],-23.726548033333334,0.12351709074791667,1617
2009-11-20 15:55:00,[ 0.  2.],12.336454084465558,[ 35.59    10.      11.      20.      15.      50.       4.       2.3333],-23.726548033333334,0.12351709074791667,1618
2009-11-20 16:00:00,[ 0.  2.],12.336299993654183,[ 35.59     10.       11.       20.       15.       55.        4.        2.16663],-23.726548033333334,0.12351709074791667,1619
2009-11-20 16:05:00,[ 0.  2.],12.336144346369975,[ 38.72     10.       11.       20.       16.        0.        4.        1.99996],-25.813204266666663,0.12338667473333334,1620
2009-11-20 16:10:00,[ 0.  2.],12.336118860239027,[ 38.72     10.       11.       20.       16.        5.        4.        1.83329],-25.813204266666663,0.12338667473333334,1621
2009-11-20 16:15:00,[ 0.  2.],12.336093116672416,[ 38.72     10.       11.       20.       16.       10.        4.        1.66662],-25.813204266666663,0.12338667473333334,1622
2009-11-20 16:20:00,[ 0.  2.],12.336067113069756,[ 38.72     10.       11.       20.       16.       15.        4.        1.49995],-25.813204266666663,0.12338667473333334,1623
2009-11-20 16:25:00,[ 0.  2.],12.33604084680446,[ 38.72     10.       11.       20.       16.       20.        4.        1.33328],-25.813204266666663,0.12338667473333334,1624
2009-11-20 16:30:00,[ 0.  2.],12.33601431522335,[ 38.72     10.       11.       20.       16.       25.        4.        1.16661],-25.813333333333333,0.12338666666666667,1625
2009-11-20 16:35:00,[ 0.  2.],12.335987523794639,"[ 33.59      10.        11.        20.        16.        30.         4.
   0.999943]",-22.393333333333334,0.12360041666666666,1626
2009-11-20 16:40:00,[ 0.  2.],12.335744552654516,"[ 33.59      10.        11.        20.        16.        35.         4.
   0.833276]",-22.393333333333334,0.12360041666666666,1627
2009-11-20 16:45:00,[ 0.  2.],12.335499127260459,"[ 33.59      10.        11.        20.        16.        40.         4.
   0.666609]",-22.393333333333334,0.12360041666666666,1628
2009-11-20 16:50:00,[ 0.  2.],12.335251222822034,"[ 33.59      10.        11.        20.        16.        45.         4.
   0.499942]",-22.393333333333334,0.12360041666666666,1629
2009-11-20 16:55:00,[ 0.  2.],12.335000814298343,"[ 33.59      10.        11.        20.        16.        50.         4.
   0.333275]",-22.393333333333334,0.12360041666666666,1630
2009-11-20 17:00:00,[ 0.  2.],12.334747876395642,"[ 33.59      10.        11.        20.        16.        55.         4.
   0.166608]",-22.395292750000003,0.123600294203125,1631
2009-11-20 17:05:00,[ 0.  2.],12.334492507265166,"[  3.33900000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   1.70000000e+01   0.00000000e+00   4.00000000e+00   6.09113000e-18]",-27.825000000000003,0.1232609375,1632
2009-11-20 17:10:00,[ 0.  2.],12.334577343197136,"[  3.33900000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   1.70000000e+01   5.00000000e+00   4.00000000e+00  -1.18054000e-34]",-27.825000000000003,0.1232609375,1633
2009-11-20 17:15:00,[ 0.  2.],12.334663036057712,"[  3.33900000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   1.70000000e+01   1.00000000e+01   4.00000000e+00  -1.18054000e-35]",-27.825000000000003,0.1232609375,1634
2009-11-20 17:20:00,[ 0.  2.],12.334749594502734,"[  3.33900000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   1.70000000e+01   1.50000000e+01   4.00000000e+00  -1.18054000e-36]",-27.825000000000003,0.1232609375,1635
2009-11-20 17:25:00,[ 0.  2.],12.334837027275503,"[  3.33900000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   1.70000000e+01   2.00000000e+01   4.00000000e+00  -1.18054000e-37]",-27.825000000000003,0.1232609375,1636
2009-11-20 17:30:00,[ 0.  2.],12.334925343207576,"[  3.33900000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   1.70000000e+01   2.50000000e+01   4.00000000e+00  -1.18054000e-38]",-27.825000000000003,0.1232609375,1637
2009-11-20 17:35:00,[ 0.  2.],12.335014551219777,"[  3.74200000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   1.70000000e+01   3.00000000e+01   4.00000000e+00  -1.18054000e-39]",-31.183333333333337,0.12305104166666667,1638
2009-11-20 17:40:00,[ 0.  2.],12.335316676316278,"[  3.74200000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   1.70000000e+01   3.50000000e+01   4.00000000e+00  -1.18054000e-40]",-31.183333333333337,0.12305104166666667,1639
2009-11-20 17:45:00,[ 0.  2.],12.335621853181417,"[  3.74200000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   1.70000000e+01   4.00000000e+01   4.00000000e+00  -1.18054000e-41]",-31.183333333333337,0.12305104166666667,1640
2009-11-20 17:50:00,[ 0.  2.],12.335930112641154,"[  3.74200000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   1.70000000e+01   4.50000000e+01   4.00000000e+00  -1.18054000e-42]",-31.183333333333337,0.12305104166666667,1641
2009-11-20 17:55:00,[ 0.  2.],12.336241485832783,"[  3.74200000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   1.70000000e+01   5.00000000e+01   4.00000000e+00  -1.18054000e-43]",-31.183333333333337,0.12305104166666667,1642
2009-11-20 18:00:00,[ 0.  2.],12.336556004208193,"[  3.74200000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   1.70000000e+01   5.50000000e+01   4.00000000e+00  -1.18054000e-44]",-31.183333333333337,0.12305104166666667,1643
2009-11-20 18:05:00,[ 0.  2.],12.336873699536916,"[  3.82300000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   1.80000000e+01   0.00000000e+00   4.00000000e+00  -1.18054000e-45]",-31.85833333333333,0.12300885416666667,1644
2009-11-20 18:10:00,[ 0.  2.],12.337237217545693,"[  3.82300000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   1.80000000e+01   5.00000000e+00   4.00000000e+00  -1.18054000e-46]",-31.85833333333333,0.12300885416666667,1645
2009-11-20 18:15:00,[ 0.  2.],12.33760440745358,"[  3.82300000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   1.80000000e+01   1.00000000e+01   4.00000000e+00  -1.18054000e-47]",-31.85833333333333,0.12300885416666667,1646
2009-11-20 18:20:00,[ 0.  2.],12.337975306350437,"[  3.82300000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   1.80000000e+01   1.50000000e+01   4.00000000e+00  -1.18054000e-48]",-31.85833333333333,0.12300885416666667,1647
2009-11-20 18:25:00,[ 0.  2.],12.338349951700783,"[  3.82300000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   1.80000000e+01   2.00000000e+01   4.00000000e+00  -1.18054000e-49]",-31.85833333333333,0.12300885416666667,1648
2009-11-20 18:30:00,[ 0.  2.],12.338728381347595,"[  3.82300000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   1.80000000e+01   2.50000000e+01   4.00000000e+00  -1.18054000e-50]",-31.85833333333333,0.12300885416666667,1649
2009-11-20 18:35:00,[ 0.  2.],12.339110633516079,"[  3.71900000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   1.80000000e+01   3.00000000e+01   4.00000000e+00  -1.18054000e-51]",-30.991666666666667,0.12306302083333334,1650
2009-11-20 18:40:00,[ 0.  2.],12.339442033012867,"[  3.71900000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   1.80000000e+01   3.50000000e+01   4.00000000e+00  -1.18054000e-52]",-30.991666666666667,0.12306302083333334,1651
2009-11-20 18:45:00,[ 0.  2.],12.339776779979324,"[  3.71900000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   1.80000000e+01   4.00000000e+01   4.00000000e+00  -1.18054000e-53]",-30.991666666666667,0.12306302083333334,1652
2009-11-20 18:50:00,[ 0.  2.],12.340114908228273,"[  3.71900000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   1.80000000e+01   4.50000000e+01   4.00000000e+00  -1.18054000e-54]",-30.991666666666667,0.12306302083333334,1653
2009-11-20 18:55:00,[ 0.  2.],12.340456451914076,"[  3.71900000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   1.80000000e+01   5.00000000e+01   4.00000000e+00  -1.18054000e-55]",-30.991666666666667,0.12306302083333334,1654
2009-11-20 19:00:00,[ 0.  2.],12.340801445536107,"[  3.71900000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   1.80000000e+01   5.50000000e+01   4.00000000e+00  -1.18054000e-56]",-30.991666666666667,0.12306302083333334,1655
2009-11-20 19:05:00,[ 0.  2.],12.34114992394219,"[  3.58800000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   1.90000000e+01   0.00000000e+00   4.00000000e+00  -1.18054000e-57]",-29.900000000000002,0.12313125,1656
2009-11-20 19:10:00,[ 0.  2.],12.34143300398203,"[  3.58800000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   1.90000000e+01   5.00000000e+00   4.00000000e+00  -1.18054000e-58]",-29.900000000000002,0.12313125,1657
2009-11-20 19:15:00,[ 0.  2.],12.341718943416193,"[  3.58800000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   1.90000000e+01   1.00000000e+01   4.00000000e+00  -1.18054000e-59]",-29.900000000000002,0.12313125,1658
2009-11-20 19:20:00,[ 0.  2.],12.342007771127472,"[  3.58800000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   1.90000000e+01   1.50000000e+01   4.00000000e+00  -1.18054000e-60]",-29.900000000000002,0.12313125,1659
2009-11-20 19:25:00,[ 0.  2.],12.342299516290376,"[  3.58800000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   1.90000000e+01   2.00000000e+01   4.00000000e+00  -1.18054000e-61]",-29.900000000000002,0.12313125,1660
2009-11-20 19:30:00,[ 0.  2.],12.342594208374134,"[  3.58800000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   1.90000000e+01   2.50000000e+01   4.00000000e+00  -1.18054000e-62]",-29.900000000000002,0.12313125,1661
2009-11-20 19:35:00,[ 0.  2.],12.3428918771456,"[  3.61500000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   1.90000000e+01   3.00000000e+01   4.00000000e+00  -1.18054000e-63]",-30.125,0.1231171875,1662
2009-11-20 19:40:00,[ 0.  2.],12.343206757217782,"[  3.61500000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   1.90000000e+01   3.50000000e+01   4.00000000e+00  -1.18054000e-64]",-30.125,0.1231171875,1663
2009-11-20 19:45:00,[ 0.  2.],12.343524817896741,"[  3.61500000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   1.90000000e+01   4.00000000e+01   4.00000000e+00  -1.18054000e-65]",-30.125,0.1231171875,1664
2009-11-20 19:50:00,[ 0.  2.],12.34384609130984,"[  3.61500000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   1.90000000e+01   4.50000000e+01   4.00000000e+00  -1.18054000e-66]",-30.125,0.1231171875,1665
2009-11-20 19:55:00,[ 0.  2.],12.344170609908927,"[  3.61500000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   1.90000000e+01   5.00000000e+01   4.00000000e+00  -1.18054000e-67]",-30.125,0.1231171875,1666
2009-11-20 20:00:00,[ 0.  2.],12.344498406473662,"[  3.61500000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   1.90000000e+01   5.50000000e+01   4.00000000e+00  -1.18054000e-68]",-30.125,0.1231171875,1667
2009-11-20 20:05:00,[ 0.  2.],12.344829514114817,"[  4.18700000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   2.00000000e+01   0.00000000e+00   4.00000000e+00  -1.18054000e-69]",-34.891666666666666,0.12281927083333334,1668
2009-11-20 20:10:00,[ 0.  2.],12.345464892203502,"[  4.18700000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   2.00000000e+01   5.00000000e+00   4.00000000e+00  -1.18054000e-70]",-34.891666666666666,0.12281927083333334,1669
2009-11-20 20:15:00,[ 0.  2.],12.346106688252675,"[  4.18700000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   2.00000000e+01   1.00000000e+01   4.00000000e+00  -1.18054000e-71]",-34.891666666666666,0.12281927083333334,1670
2009-11-20 20:20:00,[ 0.  2.],12.346754967090241,"[  4.18700000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   2.00000000e+01   1.50000000e+01   4.00000000e+00  -1.18054000e-72]",-34.891666666666666,0.12281927083333334,1671
2009-11-20 20:25:00,[ 0.  2.],12.347409794198892,"[  4.18700000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   2.00000000e+01   2.00000000e+01   4.00000000e+00  -1.18054000e-73]",-34.891666666666666,0.12281927083333334,1672
2009-11-20 20:30:00,[ 0.  2.],12.34807123572277,"[  4.18700000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   2.00000000e+01   2.50000000e+01   4.00000000e+00  -1.18054000e-74]",-34.891666666666666,0.12281927083333334,1673
2009-11-20 20:35:00,[ 0.  2.],12.348739358474182,"[  3.52100000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   2.00000000e+01   3.00000000e+01   4.00000000e+00  -1.18054000e-75]",-29.34166666666667,0.12316614583333334,1674
2009-11-20 20:40:00,[ 0.  2.],12.349063851152367,"[  3.52100000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   2.00000000e+01   3.50000000e+01   4.00000000e+00  -1.18054000e-76]",-29.34166666666667,0.12316614583333334,1675
2009-11-20 20:45:00,[ 0.  2.],12.349391621534389,"[  3.52100000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   2.00000000e+01   4.00000000e+01   4.00000000e+00  -1.18054000e-77]",-29.34166666666667,0.12316614583333334,1676
2009-11-20 20:50:00,[ 0.  2.],12.349722702728357,"[  3.52100000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   2.00000000e+01   4.50000000e+01   4.00000000e+00  -1.18054000e-78]",-29.34166666666667,0.12316614583333334,1677
2009-11-20 20:55:00,[ 0.  2.],12.350057128176783,"[  3.52100000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   2.00000000e+01   5.00000000e+01   4.00000000e+00  -1.18054000e-79]",-29.34166666666667,0.12316614583333334,1678
2009-11-20 21:00:00,[ 0.  2.],12.350394931660063,"[  3.52100000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   2.00000000e+01   5.50000000e+01   4.00000000e+00  -1.18054000e-80]",-29.34166666666667,0.12316614583333334,1679
2009-11-20 21:05:00,[ 2.  0.],12.350736147299726,"[  3.12700000e+01   1.00000000e+01   1.10000000e+01   2.00000000e+01
   2.10000000e+01   0.00000000e+00   4.00000000e+00  -1.18054000e-81]",-30.748833333333334,0.12307819791666667,1680
2009-11-20 21:10:00,[ 2.  0.],12.351169645841491,[ 31.27  10.    11.    20.    21.     5.     4.     0.15],-30.748833333333334,0.12307819791666667,1681
2009-11-20 21:15:00,[ 2.  0.],12.351607523156392,[ 31.27  10.    11.    20.    21.    10.     4.     0.3 ],-30.748833333333334,0.12307819791666667,1682
2009-11-20 21:20:00,[ 2.  0.],12.352049823474477,[ 31.27  10.    11.    20.    21.    15.     4.     0.45],-30.748833333333334,0.12307819791666667,1683
2009-11-20 21:25:00,[ 2.  0.],12.352496591472528,[ 31.27  10.    11.    20.    21.    20.     4.     0.6 ],-30.748833333333334,0.12307819791666667,1684
2009-11-20 21:30:00,[ 2.  0.],12.352947872278644,[ 31.27  10.    11.    20.    21.    25.     4.     0.75],-30.748833333333334,0.12307819791666667,1685
2009-11-20 21:35:00,[ 2.  0.],12.353403711476748,[ 37.91  10.    11.    20.    21.    30.     4.     0.9 ],-37.278166666666664,0.12267011458333334,1686
2009-11-20 21:40:00,[ 2.  0.],12.354276360498382,[ 37.91  10.    11.    20.    21.    35.     4.     1.05],-37.278166666666664,0.12267011458333334,1687
2009-11-20 21:45:00,[ 2.  0.],12.355157824156612,[ 37.91  10.    11.    20.    21.    40.     4.     1.2 ],-37.278166666666664,0.12267011458333334,1688
2009-11-20 21:50:00,[ 2.  0.],12.356048191488151,[ 37.91  10.    11.    20.    21.    45.     4.     1.35],-37.278166666666664,0.12267011458333334,1689
2009-11-20 21:55:00,[ 2.  0.],12.356947552429103,[ 37.91  10.    11.    20.    21.    50.     4.     1.5 ],-37.278166666666664,0.12267011458333334,1690
2009-11-20 22:00:00,[ 2.  0.],12.357855997824021,[ 37.91  10.    11.    20.    21.    55.     4.     1.65],-37.278166666666664,0.12267011458333334,1691
2009-11-20 22:05:00,[ 2.  0.],12.358773619435045,[ 33.05  10.    11.    20.    22.     0.     4.     1.8 ],-32.49916666666667,0.12296880208333333,1692
2009-11-20 22:10:00,[ 2.  0.],12.359398805405787,[ 33.05  10.    11.    20.    22.     5.     4.     1.95],-32.49916666666667,0.12296880208333333,1693
2009-11-20 22:15:00,[ 2.  0.],12.360030306386314,[ 33.05  10.    11.    20.    22.    10.     4.     2.1 ],-32.49916666666667,0.12296880208333333,1694
2009-11-20 22:20:00,[ 2.  0.],12.360668186164613,[ 33.05  10.    11.    20.    22.    15.     4.     2.25],-32.49916666666667,0.12296880208333333,1695
2009-11-20 22:25:00,[ 2.  0.],12.36131250917301,[ 33.05  10.    11.    20.    22.    20.     4.     2.4 ],-32.49916666666667,0.12296880208333333,1696
2009-11-20 22:30:00,[ 2.  0.],12.36196334049463,[ 33.05  10.    11.    20.    22.    25.     4.     2.55],-32.49916666666667,0.12296880208333333,1697
2009-11-20 22:35:00,[ 2.  0.],12.36262074587,[ 32.78  10.    11.    20.    22.    30.     4.     2.7 ],-32.23366666666667,0.12298539583333333,1698
2009-11-20 22:40:00,[ 2.  0.],12.363268030340047,[ 32.78  10.    11.    20.    22.    35.     4.     2.85],-32.23366666666667,0.12298539583333333,1699
2009-11-20 22:45:00,[ 2.  0.],12.363921853037104,[ 32.78  10.    11.    20.    22.    40.     4.     3.  ],-32.23366666666667,0.12298539583333333,1700
2009-11-20 22:50:00,[ 2.  0.],12.364582280003818,[ 32.78  10.    11.    20.    22.    45.     4.     3.15],-32.23366666666667,0.12298539583333333,1701
2009-11-20 22:55:00,[ 2.  0.],12.365249377949993,[ 32.78  10.    11.    20.    22.    50.     4.     3.3 ],-32.23366666666667,0.12298539583333333,1702
2009-11-20 23:00:00,[ 2.  0.],12.365923214259238,[ 32.78  10.    11.    20.    22.    55.     4.     3.45],-32.23366666666667,0.12298539583333333,1703
2009-11-20 23:05:00,[ 2.  0.],12.366603856995864,[ 28.49  10.    11.    20.    23.     0.     4.     3.6 ],-28.015166666666666,0.12324905208333334,1704
2009-11-20 23:10:00,[ 2.  0.],12.36702505546721,[ 28.49  10.    11.    20.    23.     5.     4.     3.75],-28.015166666666666,0.12324905208333334,1705
2009-11-20 23:15:00,[ 2.  0.],12.367450508468533,[ 28.49  10.    11.    20.    23.    10.     4.     3.9 ],-26.305766666666667,0.12335588958333334,1706
2009-11-20 23:20:00,[ 2.  0.],12.36777234230829,[ 28.49  10.    11.    20.    23.    15.     4.     3.99],-23.998076666666666,0.12350012020833333,1707
2009-11-20 23:25:00,[ 2.  0.],12.367951739494906,[ 28.49   10.     11.     20.     23.     20.      4.      3.999],-23.767307666666664,0.12351454327083333,1708
2009-11-20 23:30:00,[ 2.  0.],12.36811838002431,[ 28.49    10.      11.      20.      23.      25.       4.       3.9999],-23.744230766666664,0.12351598557708333,1709
2009-11-20 23:35:00,[ 2.  0.],12.368285246916388,[ 31.13     10.       11.       20.       23.       30.        4.        3.99999],-25.94197796666667,0.12337862637708334,1710
2009-11-20 23:40:00,[ 2.  0.],12.368592545999311,[ 31.13  10.    11.    20.    23.    35.     4.     4.  ],-25.941666666666666,0.12337864583333334,1711
2009-11-20 23:45:00,[ 2.  0.],12.368902929460585,[ 31.13  10.    11.    20.    23.    40.     4.     4.  ],-25.941666666666666,0.12337864583333334,1712
2009-11-20 23:50:00,[ 2.  0.],12.369216448108336,[ 31.13  10.    11.    20.    23.    45.     4.     4.  ],-25.941666666666666,0.12337864583333334,1713
2009-11-20 23:55:00,[ 2.  0.],12.369533133611117,[ 31.13  10.    11.    20.    23.    50.     4.     4.  ],-25.941666666666666,0.12337864583333334,1714
2009-11-21 00:00:00,[ 2.  0.],12.369853017957334,[ 31.13  10.    11.    20.    23.    55.     4.     4.  ],-25.941666666666666,0.12337864583333334,1715
2009-11-21 00:05:00,[ 2.  0.],12.370176133458559,[ 29.61  10.    11.    21.     0.     0.     5.     4.  ],-24.675,0.1234578125,1716
2009-11-21 00:10:00,[ 2.  0.],12.370422546422775,[ 29.61  10.    11.    21.     0.     5.     5.     4.  ],-24.675,0.1234578125,1717
2009-11-21 00:15:00,[ 2.  0.],12.370671448406839,[ 29.61  10.    11.    21.     0.    10.     5.     4.  ],-24.675,0.1234578125,1718
2009-11-21 00:20:00,[ 2.  0.],12.37092286455235,[ 29.61  10.    11.    21.     0.    15.     5.     4.  ],-24.675,0.1234578125,1719
2009-11-21 00:25:00,[ 2.  0.],12.371176820254908,[ 29.61  10.    11.    21.     0.    20.     5.     4.  ],-24.675,0.1234578125,1720
2009-11-21 00:30:00,[ 2.  0.],12.371433341166615,[ 29.61  10.    11.    21.     0.    25.     5.     4.  ],-24.675,0.1234578125,1721
2009-11-21 00:35:00,[ 2.  0.],12.371692453198621,[ 26.96  10.    11.    21.     0.    30.     5.     4.  ],-22.46666666666667,0.12359583333333334,1722
2009-11-21 00:40:00,[ 2.  0.],12.371814767540709,[ 26.96  10.    11.    21.     0.    35.     5.     4.  ],-22.46666666666667,0.12359583333333334,1723
2009-11-21 00:45:00,[ 2.  0.],12.371938317381177,[ 26.96  10.    11.    21.     0.    40.     5.     4.  ],-22.46666666666667,0.12359583333333334,1724
2009-11-21 00:50:00,[ 2.  0.],12.372063115199849,[ 26.96  10.    11.    21.     0.    45.     5.     4.  ],-22.46666666666667,0.12359583333333334,1725
2009-11-21 00:55:00,[ 2.  0.],12.372189173602536,[ 26.96  10.    11.    21.     0.    50.     5.     4.  ],-22.46666666666667,0.12359583333333334,1726
2009-11-21 01:00:00,[ 2.  0.],12.372316505322429,[ 26.96  10.    11.    21.     0.    55.     5.     4.  ],-22.46666666666667,0.12359583333333334,1727
2009-11-21 01:05:00,[ 2.  0.],12.372445123221302,[ 22.43  10.    11.    21.     1.     0.     5.     4.  ],-18.691666666666666,0.12383177083333334,1728
2009-11-21 01:10:00,[ 2.  0.],12.37233671958381,[ 22.43  10.    11.    21.     1.     5.     5.     4.  ],-18.691666666666666,0.12383177083333334,1729
