,BAU_cost,RL_cost,action,electricity_demand,electricity_price,episode,net_stored,new_charge,next_observation,next_state,observation,old_charge,rate,reward,state,steps
40,32.64166666666667,26.113333333333333,-2,10.0,39.17,4,-0.166667,0.133333,"[ 39.17      10.         6.        20.         2.        15.         2.
   0.133333]","[ 39.17      10.         6.        20.         2.        15.         2.
   0.133333]",[ 39.17  10.     6.    20.     2.    10.     2.     0.3 ],0.299999999999999988897769753748434595763683319091796875,-2.0,-26.113333333333333,[ 39.17  10.     6.    20.     2.    10.     2.     0.3 ],41
41,32.64166666666667,33.054283446666666,0.14044464364206188378147999173961579799652099609375,10.0,39.17,4,0.0105340,0.143867,"[ 39.17      10.         6.        20.         2.        20.         2.
   0.143867]","[ 39.17      10.         6.        20.         2.        20.         2.
   0.143867]","[ 39.17      10.         6.        20.         2.        15.         2.
   0.133333]",0.1333330000000000070681238639735965989530086517333984375,0.126408,-33.054283446666666,"[ 39.17      10.         6.        20.         2.        15.         2.
   0.133333]",42
42,32.64166666666667,27.006409333333334,-2,10.0,39.17,4,-0.143867,-5.11413E-18,"[  3.91700000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   2.00000000e+00   2.50000000e+01   2.00000000e+00  -5.11413000e-18]","[  3.91700000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   2.00000000e+00   2.50000000e+01   2.00000000e+00  -5.11413000e-18]","[ 39.17      10.         6.        20.         2.        20.         2.
   0.143867]",0.1438669999999999948858686593666789121925830841064453125,-1.7264,-27.006409333333334,"[ 39.17      10.         6.        20.         2.        20.         2.
   0.143867]",43
43,32.64166666666667,32.64166666666667,-2,10.0,39.17,4,4.60272E-18,-5.11413E-19,"[  2.79800000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   2.00000000e+00   3.00000000e+01   2.00000000e+00  -5.11413000e-19]","[  2.79800000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   2.00000000e+00   3.00000000e+01   2.00000000e+00  -5.11413000e-19]","[  3.91700000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   2.00000000e+00   2.50000000e+01   2.00000000e+00  -5.11413000e-18]",-5.11413000000000038135403016355945010195642672361400482561322178298723883926868438720703125E-18,5.52326e-17,-32.64166666666667,"[  3.91700000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   2.00000000e+00   2.50000000e+01   2.00000000e+00  -5.11413000e-18]",44
44,23.316666666666666,23.316666666666666,-2,10.0,27.98,4,4.60272E-19,-5.11413E-20,"[  2.79800000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   2.00000000e+00   3.50000000e+01   2.00000000e+00  -5.11413000e-20]","[  2.79800000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   2.00000000e+00   3.50000000e+01   2.00000000e+00  -5.11413000e-20]","[  2.79800000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   2.00000000e+00   3.00000000e+01   2.00000000e+00  -5.11413000e-19]",-5.11413000000000038135403016355945010195642672361400482561322178298723883926868438720703125E-19,5.52326e-18,-23.316666666666666,"[  2.79800000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   2.00000000e+00   3.00000000e+01   2.00000000e+00  -5.11413000e-19]",45
45,23.316666666666666,23.316666666666666,-2,10.0,27.98,4,4.60272E-20,-5.11413E-21,"[  2.79800000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   2.00000000e+00   4.00000000e+01   2.00000000e+00  -5.11413000e-21]","[  2.79800000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   2.00000000e+00   4.00000000e+01   2.00000000e+00  -5.11413000e-21]","[  2.79800000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   2.00000000e+00   3.50000000e+01   2.00000000e+00  -5.11413000e-20]",-5.114130000000000140612787115154968469959183900498090008350515756063714434276334941387176513671875E-20,5.52326e-19,-23.316666666666666,"[  2.79800000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   2.00000000e+00   3.50000000e+01   2.00000000e+00  -5.11413000e-20]",46
46,23.316666666666666,23.316666666666666,-2,10.0,27.98,4,4.60272E-21,-5.11413E-22,"[  2.79800000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   2.00000000e+00   4.50000000e+01   2.00000000e+00  -5.11413000e-22]","[  2.79800000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   2.00000000e+00   4.50000000e+01   2.00000000e+00  -5.11413000e-22]","[  2.79800000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   2.00000000e+00   4.00000000e+01   2.00000000e+00  -5.11413000e-21]",-5.114130000000000140612787115154968469959183900498090008350515756063714434276334941387176513671875E-21,5.52326e-20,-23.316666666666666,"[  2.79800000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   2.00000000e+00   4.00000000e+01   2.00000000e+00  -5.11413000e-21]",47
47,23.316666666666666,27.51366666666667,2,10.0,27.98,4,0.150000,0.150000,[ 27.98  10.     6.    20.     2.    50.     2.     0.15],[ 27.98  10.     6.    20.     2.    50.     2.     0.15],"[  2.79800000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   2.00000000e+00   4.50000000e+01   2.00000000e+00  -5.11413000e-22]",-5.11412999999999957637549872045696464496564603382016465539104850546170411007551592774689197540283203125E-22,1.8,-27.51366666666667,"[  2.79800000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   2.00000000e+00   4.50000000e+01   2.00000000e+00  -5.11413000e-22]",48
48,23.316666666666666,19.119666666666664,-2,10.0,27.98,4,-0.150000,-5.55112E-18,"[  2.79800000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   2.00000000e+00   5.50000000e+01   2.00000000e+00  -5.55112000e-18]","[  2.79800000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   2.00000000e+00   5.50000000e+01   2.00000000e+00  -5.55112000e-18]",[ 27.98  10.     6.    20.     2.    50.     2.     0.15],0.1499999999999999944488848768742172978818416595458984375,-1.8,-19.119666666666664,[ 27.98  10.     6.    20.     2.    50.     2.     0.15],49
49,23.316666666666666,27.51366666666667,2,10.0,27.98,4,0.150000,0.150000,[ 21.27  10.     6.    20.     3.     0.     2.     0.15],[ 21.27  10.     6.    20.     3.     0.     2.     0.15],"[  2.79800000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   2.00000000e+00   5.50000000e+01   2.00000000e+00  -5.55112000e-18]",-5.55111999999999993349990992608724725649635726312607596211190497115239850245416164398193359375E-18,1.8,-27.51366666666667,"[  2.79800000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   2.00000000e+00   5.50000000e+01   2.00000000e+00  -5.55112000e-18]",50
