,BAU_cost,RL_cost,action,electricity_demand,electricity_price,episode,net_stored,new_charge,next_observation,next_state,observation,old_charge,rate,reward,state,steps
26,65.94166666666666,77.81116666666667,2,10.0,79.13,4,0.150000,4.05000,[ 79.13  10.    12.    17.    12.    55.     1.     4.05],[ 79.13  10.    12.    17.    12.    55.     1.     4.05],[ 79.13  10.    12.    17.    12.    50.     1.     3.9 ],3.899999999999999911182158029987476766109466552734375,1.8,-77.81116666666667,[ 79.13  10.    12.    17.    12.    50.     1.     3.9 ],27
27,65.94166666666666,77.81116666666667,2,10.0,79.13,4,0.150000,4.20000,[ 80.8  10.   12.   17.   13.    0.    1.    4.2],[ 80.8  10.   12.   17.   13.    0.    1.    4.2],[ 79.13  10.    12.    17.    12.    55.     1.     4.05],4.04999999999999982236431605997495353221893310546875,1.8,-77.81116666666667,[ 79.13  10.    12.    17.    12.    55.     1.     4.05],28
28,67.33333333333333,79.45333333333333,2,10.0,80.8,4,0.150000,4.35000,[ 80.8   10.    12.    17.    13.     5.     1.     4.35],[ 80.8   10.    12.    17.    13.     5.     1.     4.35],[ 80.8  10.   12.   17.   13.    0.    1.    4.2],4.20000000000000017763568394002504646778106689453125,1.8,-79.45333333333333,[ 80.8  10.   12.   17.   13.    0.    1.    4.2],29
29,67.33333333333333,79.45333333333333,2,10.0,80.8,4,0.150000,4.50000,[ 80.8  10.   12.   17.   13.   10.    1.    4.5],[ 80.8  10.   12.   17.   13.   10.    1.    4.5],[ 80.8   10.    12.    17.    13.     5.     1.     4.35],4.3499999999999996447286321199499070644378662109375,1.8,-79.45333333333333,[ 80.8   10.    12.    17.    13.     5.     1.     4.35],30
30,67.33333333333333,79.45333333333333,2,10.0,80.8,4,0.15000,4.65000,[ 80.8   10.    12.    17.    13.    15.     1.     4.65],[ 80.8   10.    12.    17.    13.    15.     1.     4.65],[ 80.8  10.   12.   17.   13.   10.    1.    4.5],4.5,1.8,-79.45333333333333,[ 80.8  10.   12.   17.   13.   10.    1.    4.5],31
31,67.33333333333333,79.45333333333333,2,10.0,80.8,4,0.150000,4.80000,[ 80.8  10.   12.   17.   13.   20.    1.    4.8],[ 80.8  10.   12.   17.   13.   20.    1.    4.8],[ 80.8   10.    12.    17.    13.    15.     1.     4.65],4.6500000000000003552713678800500929355621337890625,1.8,-79.45333333333333,[ 80.8   10.    12.    17.    13.    15.     1.     4.65],32
32,67.33333333333333,79.45333333333333,2,10.0,80.8,4,0.150000,4.95000,[ 80.8   10.    12.    17.    13.    25.     1.     4.95],[ 80.8   10.    12.    17.    13.    25.     1.     4.95],[ 80.8  10.   12.   17.   13.   20.    1.    4.8],4.79999999999999982236431605997495353221893310546875,1.8,-79.45333333333333,[ 80.8  10.   12.   17.   13.   20.    1.    4.8],33
33,67.33333333333333,79.45333333333333,2,10.0,80.8,4,0.150000,5.10000,[ 80.8  10.   12.   17.   13.   30.    1.    5.1],[ 80.8  10.   12.   17.   13.   30.    1.    5.1],[ 80.8   10.    12.    17.    13.    25.     1.     4.95],4.95000000000000017763568394002504646778106689453125,1.8,-79.45333333333333,[ 80.8   10.    12.    17.    13.    25.     1.     4.95],34
34,67.33333333333333,79.45333333333333,2,10.0,80.8,4,0.150000,5.25000,[ 80.8   10.    12.    17.    13.    35.     1.     5.25],[ 80.8   10.    12.    17.    13.    35.     1.     5.25],[ 80.8  10.   12.   17.   13.   30.    1.    5.1],5.0999999999999996447286321199499070644378662109375,1.8,-79.45333333333333,[ 80.8  10.   12.   17.   13.   30.    1.    5.1],35
35,67.33333333333333,79.45333333333333,2,10.0,80.8,4,0.15000,5.40000,[ 80.8  10.   12.   17.   13.   40.    1.    5.4],[ 80.8  10.   12.   17.   13.   40.    1.    5.4],[ 80.8   10.    12.    17.    13.    35.     1.     5.25],5.25,1.8,-79.45333333333333,[ 80.8   10.    12.    17.    13.    35.     1.     5.25],36
36,67.33333333333333,79.45333333333333,2,10.0,80.8,4,0.150000,5.55000,[ 80.8   10.    12.    17.    13.    45.     1.     5.55],[ 80.8   10.    12.    17.    13.    45.     1.     5.55],[ 80.8  10.   12.   17.   13.   40.    1.    5.4],5.4000000000000003552713678800500929355621337890625,1.8,-79.45333333333333,[ 80.8  10.   12.   17.   13.   40.    1.    5.4],37
37,67.33333333333333,79.45333333333333,2,10.0,80.8,4,0.150000,5.70000,[ 80.8  10.   12.   17.   13.   50.    1.    5.7],[ 80.8  10.   12.   17.   13.   50.    1.    5.7],[ 80.8   10.    12.    17.    13.    45.     1.     5.55],5.54999999999999982236431605997495353221893310546875,1.8,-79.45333333333333,[ 80.8   10.    12.    17.    13.    45.     1.     5.55],38
38,67.33333333333333,79.45333333333333,2,10.0,80.8,4,0.150000,5.85000,[ 80.8   10.    12.    17.    13.    55.     1.     5.85],[ 80.8   10.    12.    17.    13.    55.     1.     5.85],[ 80.8  10.   12.   17.   13.   50.    1.    5.7],5.70000000000000017763568394002504646778106689453125,1.8,-79.45333333333333,[ 80.8  10.   12.   17.   13.   50.    1.    5.7],39
39,67.33333333333333,79.45333333333333,2,10.0,80.8,4,0.150000,6.00000,[ 72.41  10.    12.    17.    14.     0.     1.     6.  ],[ 72.41  10.    12.    17.    14.     0.     1.     6.  ],[ 80.8   10.    12.    17.    13.    55.     1.     5.85],5.8499999999999996447286321199499070644378662109375,1.8,-79.45333333333333,[ 80.8   10.    12.    17.    13.    55.     1.     5.85],40
40,60.34166666666667,71.20316666666666,2,10.0,72.41,4,0.15000,6.15000,[ 72.41  10.    12.    17.    14.     5.     1.     6.15],[ 72.41  10.    12.    17.    14.     5.     1.     6.15],[ 72.41  10.    12.    17.    14.     0.     1.     6.  ],6,1.8,-71.20316666666666,[ 72.41  10.    12.    17.    14.     0.     1.     6.  ],41
41,60.34166666666667,71.20316666666666,2,10.0,72.41,4,0.150000,6.30000,[ 72.41  10.    12.    17.    14.    10.     1.     6.3 ],[ 72.41  10.    12.    17.    14.    10.     1.     6.3 ],[ 72.41  10.    12.    17.    14.     5.     1.     6.15],6.1500000000000003552713678800500929355621337890625,1.8,-71.20316666666666,[ 72.41  10.    12.    17.    14.     5.     1.     6.15],42
